# filmdec totalHits=807855 recordsEcrits=807855
eid,typeIndex,compIndex,param4,bitCursor,skipCount
1073742394,35,21,1,647,0
1073742394,35,25,1,672,0
1073742394,35,35,1,682,0
1073742395,35,0,1,730,0
1073742395,35,1,1,777,0
1073742395,35,25,1,808,0
1073742396,35,0,1,863,0
1073742396,35,1,1,910,0
1073742396,35,21,1,941,0
1073742396,35,25,1,966,0
1233,41,0,1,1021,0
1233,41,1,1,1066,0
1233,41,2,1,1096,0
1233,41,3,1,1124,0
1263,41,0,1,1191,0
1263,41,1,1,1236,0
1263,41,2,1,1266,0
1073744024,37,1,1,1327,0
1073744024,37,3,1,1328,0
1073744026,42,0,1,1374,0
1073744026,42,1,1,1419,0
1073744026,42,2,1,1449,0
1073744026,42,3,1,1477,0
1073744032,42,0,1,1550,0
1073744032,42,1,1,1595,0
1073744032,42,2,1,1625,0
1073744032,42,3,1,1653,0
1073744033,42,0,1,1726,0
1073744033,42,1,1,1771,0
1073744033,42,2,1,1801,0
1073744033,42,3,1,1829,0
1073742394,35,0,1,540,0
1073742394,35,1,1,587,0
1073742394,35,5,1,618,0
1073742394,35,21,1,647,0
1073742394,35,25,1,672,0
1073742394,35,35,1,682,0
1073741947,4,0,0,189,0
1073742378,35,21,1,230,0
1073742378,35,25,1,255,0
1073742393,35,0,1,316,0
1073742393,35,1,1,363,0
1073742393,35,5,1,394,0
1073742393,35,21,1,423,0
1073742393,35,25,1,448,0
1073742394,35,0,1,515,0
1073742394,35,1,1,562,0
1073742394,35,5,1,593,0
1073742394,35,21,1,622,0
1073742394,35,25,1,647,0
1073742394,35,35,1,657,0
1073742395,35,0,1,705,0
1073742395,35,1,1,752,0
1073742395,35,25,1,783,0
1073742396,35,0,1,838,0
1073742396,35,1,1,885,0
1073742396,35,21,1,916,0
1073742396,35,25,1,941,0
1073742397,35,21,1,984,0
1073742397,35,25,1,1009,0
1233,41,0,1,1064,0
1233,41,1,1,1109,0
1233,41,2,1,1139,0
1233,41,3,1,1167,0
1262,41,1,1,1240,0
1262,41,10,3,1241,0
1262,41,18,1,1356,0
1262,41,20,0,1377,0
1263,41,0,1,1431,0
1263,41,1,1,1476,0
1263,41,2,1,1506,0
1263,41,3,1,1534,0
1073744024,37,1,1,1595,0
1073744024,37,3,1,1596,0
1073744026,42,0,1,1642,0
1073744026,42,1,1,1687,0
1073744026,42,2,1,1717,0
1073744026,42,3,1,1745,0
1073744032,42,0,1,1818,0
1073744032,42,1,1,1863,0
1073744032,42,2,1,1893,0
1073744032,42,3,1,1921,0
1073744033,42,0,1,1994,0
1073744033,42,1,1,2039,0
1073744033,42,2,1,2069,0
1073744033,42,3,1,2097,0
1073742394,35,0,1,515,0
1073742394,35,1,1,562,0
1073742394,35,5,1,593,0
1073742394,35,21,1,622,0
1073742394,35,25,1,647,0
1073742394,35,35,1,657,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,21,1,123,0
1073742378,35,25,1,148,0
1073742393,35,0,1,203,0
1073742393,35,1,1,250,0
1073742393,35,5,1,281,0
1073742393,35,25,1,310,0
1073742394,35,0,1,377,0
1073742394,35,1,1,424,0
1073742394,35,5,1,455,0
1073742394,35,21,1,484,0
1073742394,35,25,1,509,0
1073742394,35,35,1,519,0
1073742395,35,0,1,561,0
1073742395,35,25,1,608,0
1073742396,35,0,1,663,0
1073742396,35,1,1,710,0
1073742396,35,21,1,741,0
1073742396,35,25,1,766,0
1233,41,0,1,821,0
1233,41,1,1,866,0
1233,41,2,1,896,0
1233,41,3,1,924,0
1263,41,0,1,991,0
1263,41,1,1,1036,0
1263,41,2,1,1066,0
1073744024,37,3,1,1121,0
1073744026,42,0,1,1167,0
1073744026,42,1,1,1212,0
1073744026,42,2,1,1242,0
1073744026,42,3,1,1270,0
1073744032,42,0,1,1343,0
1073744032,42,1,1,1388,0
1073744032,42,2,1,1418,0
1073744032,42,3,1,1446,0
1073744033,42,0,1,1519,0
1073744033,42,1,1,1564,0
1073744033,42,2,1,1594,0
1073744033,42,3,1,1622,0
1073742394,35,0,1,377,0
1073742394,35,1,1,424,0
1073742394,35,5,1,455,0
1073742394,35,21,1,484,0
1073742394,35,25,1,509,0
1073742394,35,35,1,519,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,324,0
1073742394,35,1,1,371,0
1073742394,35,5,1,402,0
1073742394,35,21,1,431,0
1073742394,35,25,1,456,0
1073742394,35,35,1,466,0
1073742395,35,0,1,520,0
1073742395,35,1,1,567,0
1073742395,35,21,1,598,0
1073742395,35,25,1,623,0
1073742396,35,0,1,678,0
1073742396,35,1,1,725,0
1073742396,35,21,1,756,0
1073742396,35,25,1,781,0
1233,41,0,1,836,0
1233,41,1,1,881,0
1233,41,2,1,911,0
1233,41,3,1,939,0
1263,41,0,1,1006,0
1263,41,1,1,1051,0
1263,41,2,1,1081,0
1073744024,37,3,1,1136,0
1073744026,42,0,1,1182,0
1073744026,42,1,1,1227,0
1073744026,42,2,1,1257,0
1073744026,42,3,1,1285,0
1073744032,42,0,1,1358,0
1073744032,42,1,1,1403,0
1073744032,42,2,1,1404,0
1073744032,42,3,1,1432,0
1073744033,42,0,1,1505,0
1073744033,42,1,1,1550,0
1073744033,42,2,1,1580,0
1073744033,42,3,1,1608,0
1073742394,35,0,1,324,0
1073742394,35,1,1,371,0
1073742394,35,5,1,402,0
1073742394,35,21,1,431,0
1073742394,35,25,1,456,0
1073742394,35,35,1,466,0
1073741947,4,0,0,29,0
1073742378,35,0,1,76,0
1073742378,35,21,1,123,0
1073742378,35,25,1,148,0
1073742393,35,0,1,203,0
1073742393,35,1,1,250,0
1073742393,35,5,1,281,0
1073742393,35,25,1,310,0
1073742394,35,0,1,377,0
1073742394,35,1,1,424,0
1073742394,35,5,1,455,0
1073742394,35,21,1,484,0
1073742394,35,25,1,509,0
1073742394,35,35,1,519,0
1073742395,35,0,1,573,0
1073742395,35,1,1,620,0
1073742395,35,21,1,651,0
1073742395,35,25,1,676,0
1073742396,35,0,1,731,0
1073742396,35,1,1,778,0
1073742396,35,21,1,809,0
1073742396,35,25,1,834,0
1233,41,0,1,889,0
1233,41,1,1,934,0
1233,41,2,1,964,0
1233,41,3,1,992,0
1263,41,0,1,1059,0
1263,41,1,1,1104,0
1263,41,2,1,1134,0
1073744026,42,0,1,1207,0
1073744026,42,1,1,1252,0
1073744026,42,2,1,1282,0
1073744026,42,3,1,1310,0
1073744032,42,0,1,1383,0
1073744032,42,1,1,1428,0
1073744032,42,2,1,1429,0
1073744032,42,3,1,1457,0
1073744033,42,0,1,1530,0
1073744033,42,1,1,1575,0
1073744033,42,2,1,1605,0
1073744033,42,3,1,1633,0
1073742394,35,0,1,377,0
1073742394,35,1,1,424,0
1073742394,35,5,1,455,0
1073742394,35,21,1,484,0
1073742394,35,25,1,509,0
1073742394,35,35,1,519,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,324,0
1073742394,35,1,1,371,0
1073742394,35,5,1,402,0
1073742394,35,21,1,431,0
1073742394,35,25,1,456,0
1073742394,35,35,1,466,0
1073742395,35,0,1,520,0
1073742395,35,1,1,567,0
1073742395,35,21,1,598,0
1073742395,35,25,1,623,0
1073742396,35,0,1,678,0
1073742396,35,1,1,725,0
1073742396,35,21,1,756,0
1073742396,35,25,1,781,0
1233,41,0,1,830,0
1233,41,1,1,875,0
1233,41,2,1,905,0
1263,41,0,1,972,0
1263,41,1,1,1017,0
1263,41,2,1,1047,0
1073744026,42,0,1,1120,0
1073744026,42,1,1,1165,0
1073744026,42,2,1,1195,0
1073744026,42,3,1,1223,0
1073744032,42,0,1,1296,0
1073744032,42,1,1,1341,0
1073744032,42,2,1,1342,0
1073744032,42,3,1,1370,0
1073744033,42,0,1,1443,0
1073744033,42,1,1,1488,0
1073744033,42,2,1,1518,0
1073744033,42,3,1,1546,0
1073742394,35,0,1,324,0
1073742394,35,1,1,371,0
1073742394,35,5,1,402,0
1073742394,35,21,1,431,0
1073742394,35,25,1,456,0
1073742394,35,35,1,466,0
1073741826,2,5,1,29,0
1073741881,5,1,1,93,0
1073741947,4,0,0,141,0
1073742378,35,21,1,182,0
1073742378,35,25,1,207,0
1073742393,35,0,1,262,0
1073742393,35,1,1,309,0
1073742393,35,5,1,340,0
1073742393,35,25,1,369,0
1073742394,35,0,1,436,0
1073742394,35,1,1,483,0
1073742394,35,5,1,514,0
1073742394,35,21,1,543,0
1073742394,35,25,1,568,0
1073742394,35,35,1,578,0
1073742395,35,0,1,632,0
1073742395,35,1,1,679,0
1073742395,35,21,1,710,0
1073742395,35,25,1,735,0
1073742396,35,0,1,790,0
1073742396,35,1,1,837,0
1073742396,35,21,1,868,0
1073742396,35,25,1,893,0
1233,41,1,1,942,0
1233,41,2,1,972,0
1233,41,3,1,1000,0
1263,41,0,1,1073,0
1263,41,1,1,1118,0
1263,41,2,1,1148,0
1263,41,3,1,1176,0
1073744026,42,0,1,1249,0
1073744026,42,1,1,1294,0
1073744026,42,2,1,1324,0
1073744026,42,3,1,1352,0
1073744032,42,1,1,1419,0
1073744032,42,2,1,1420,0
1073744032,42,3,1,1448,0
1073744033,42,0,1,1494,0
1073744033,42,1,1,1539,0
1073744033,42,2,1,1569,0
1073744033,42,3,1,1597,0
1073742394,35,0,1,436,0
1073742394,35,1,1,483,0
1073742394,35,5,1,514,0
1073742394,35,21,1,543,0
1073742394,35,25,1,568,0
1073742394,35,35,1,578,0
1264,41,0,1,198,0
1264,41,2,1,243,0
1264,41,13,3,271,0
1264,41,14,1,279,0
1264,41,15,2,283,0
1264,41,20,0,329,0
1265,41,0,1,543,0
1265,41,1,1,588,0
1265,41,2,1,589,0
1265,41,10,3,617,0
1265,41,14,1,732,0
1265,41,15,2,736,0
1265,41,18,1,782,0
1265,41,20,0,803,0
1073741947,4,0,0,839,0
1073742378,35,0,1,886,0
1073742378,35,21,1,933,0
1073742378,35,25,1,958,0
1073742393,35,0,1,1013,0
1073742393,35,1,1,1060,0
1073742393,35,5,1,1091,0
1073742393,35,25,1,1120,0
1073742394,35,0,1,1187,0
1073742394,35,1,1,1234,0
1073742394,35,5,1,1265,0
1073742394,35,21,1,1294,0
1073742394,35,25,1,1319,0
1073742394,35,35,1,1329,0
1073742395,35,0,1,1383,0
1073742395,35,1,1,1430,0
1073742395,35,21,1,1461,0
1073742395,35,25,1,1486,0
1073742396,35,0,1,1541,0
1073742396,35,1,1,1588,0
1073742396,35,21,1,1619,0
1073742396,35,25,1,1644,0
1233,41,0,1,1699,0
1233,41,1,1,1744,0
1233,41,2,1,1774,0
1233,41,3,1,1802,0
1263,41,0,1,1875,0
1263,41,1,1,1920,0
1263,41,2,1,1950,0
1263,41,3,1,1978,0
1073744026,42,0,1,2051,0
1073744026,42,1,1,2096,0
1073744026,42,2,1,2126,0
1073744026,42,3,1,2154,0
1073744032,42,1,1,2215,0
1073744032,42,3,1,2216,0
1073744033,42,0,1,2262,0
1073744033,42,1,1,2307,0
1073744033,42,2,1,2337,0
1073744033,42,3,1,2365,0
1073742394,35,0,1,1187,0
1073742394,35,1,1,1234,0
1073742394,35,5,1,1265,0
1073742394,35,21,1,1294,0
1073742394,35,25,1,1319,0
1073742394,35,35,1,1329,0
1073741947,4,0,0,29,0
1073741950,21,13,0,64,0
1073742378,35,21,1,105,0
1073742378,35,25,1,130,0
1073742393,35,0,1,185,0
1073742393,35,1,1,232,0
1073742393,35,5,1,263,0
1073742393,35,25,1,292,0
1073742394,35,0,1,359,0
1073742394,35,1,1,406,0
1073742394,35,5,1,437,0
1073742394,35,21,1,466,0
1073742394,35,25,1,491,0
1073742394,35,35,1,501,0
1073742395,35,0,1,555,0
1073742395,35,1,1,602,0
1073742395,35,21,1,633,0
1073742395,35,25,1,658,0
1073742396,35,0,1,713,0
1073742396,35,1,1,760,0
1073742396,35,21,1,791,0
1073742396,35,25,1,816,0
1233,41,0,1,865,0
1233,41,1,1,910,0
1233,41,2,1,940,0
1263,41,0,1,1007,0
1263,41,1,1,1052,0
1263,41,2,1,1082,0
1264,41,5,1,1137,0
1265,41,15,2,1193,0
1073744026,42,0,1,1284,0
1073744026,42,1,1,1329,0
1073744026,42,2,1,1359,0
1073744026,42,3,1,1387,0
1073744032,42,1,1,1448,0
1073744032,42,3,1,1449,0
1073744033,42,0,1,1495,0
1073744033,42,1,1,1540,0
1073744033,42,2,1,1570,0
1073744033,42,3,1,1598,0
1073742394,35,0,1,359,0
1073742394,35,1,1,406,0
1073742394,35,5,1,437,0
1073742394,35,21,1,466,0
1073742394,35,25,1,491,0
1073742394,35,35,1,501,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073742395,35,0,1,489,0
1073742395,35,1,1,536,0
1073742395,35,21,1,567,0
1073742395,35,25,1,592,0
1073742396,35,0,1,647,0
1073742396,35,1,1,694,0
1073742396,35,21,1,725,0
1073742396,35,25,1,750,0
1233,41,0,1,799,0
1233,41,1,1,844,0
1233,41,2,1,874,0
1263,41,0,1,947,0
1263,41,1,1,992,0
1263,41,2,1,1022,0
1263,41,3,1,1050,0
1073744026,42,0,1,1123,0
1073744026,42,1,1,1168,0
1073744026,42,2,1,1198,0
1073744026,42,3,1,1226,0
1073744032,42,3,1,1281,0
1073744033,42,0,1,1327,0
1073744033,42,1,1,1372,0
1073744033,42,2,1,1402,0
1073744033,42,3,1,1430,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073741947,4,0,0,453,0
1073742378,35,21,1,494,0
1073742378,35,25,1,519,0
1073742393,35,0,1,574,0
1073742393,35,1,1,621,0
1073742393,35,5,1,652,0
1073742393,35,25,1,681,0
1073742394,35,0,1,742,0
1073742394,35,1,1,789,0
1073742394,35,5,1,820,0
1073742394,35,25,1,849,0
1073742394,35,35,1,859,0
1073742395,35,0,1,913,0
1073742395,35,1,1,960,0
1073742395,35,21,1,991,0
1073742395,35,25,1,1016,0
1073742396,35,0,1,1071,0
1073742396,35,1,1,1118,0
1073742396,35,21,1,1149,0
1073742396,35,25,1,1174,0
1233,41,0,1,1223,0
1233,41,1,1,1268,0
1233,41,2,1,1298,0
1263,41,0,1,1371,0
1263,41,1,1,1416,0
1263,41,2,1,1446,0
1263,41,3,1,1474,0
1073744026,42,0,1,1547,0
1073744026,42,1,1,1592,0
1073744026,42,2,1,1593,0
1073744026,42,3,1,1621,0
1073744032,42,3,1,1676,0
1073744033,42,0,1,1722,0
1073744033,42,1,1,1767,0
1073744033,42,2,1,1797,0
1073744033,42,3,1,1825,0
1073742394,35,0,1,742,0
1073742394,35,1,1,789,0
1073742394,35,5,1,820,0
1073742394,35,25,1,849,0
1073742394,35,35,1,859,0
1073741879,5,1,1,116,0
1073741947,4,0,0,164,0
1073741955,21,13,0,199,0
1073742378,35,0,1,246,0
1073742378,35,21,1,293,0
1073742378,35,25,1,318,0
1073742393,35,0,1,373,0
1073742393,35,1,1,420,0
1073742393,35,5,1,451,0
1073742393,35,25,1,480,0
1073742394,35,0,1,541,0
1073742394,35,1,1,588,0
1073742394,35,5,1,619,0
1073742394,35,25,1,648,0
1073742394,35,35,1,658,0
1073742395,35,0,1,712,0
1073742395,35,1,1,759,0
1073742395,35,21,1,790,0
1073742395,35,25,1,815,0
1073742396,35,0,1,870,0
1073742396,35,1,1,917,0
1073742396,35,21,1,948,0
1073742396,35,25,1,973,0
1233,41,0,1,1028,0
1233,41,1,1,1073,0
1233,41,2,1,1103,0
1233,41,3,1,1131,0
1263,41,0,1,1204,0
1263,41,1,1,1249,0
1263,41,2,1,1279,0
1263,41,3,1,1307,0
1073744026,42,0,1,1380,0
1073744026,42,1,1,1425,0
1073744026,42,2,1,1426,0
1073744026,42,3,1,1454,0
1073744033,42,0,1,1527,0
1073744033,42,1,1,1572,0
1073744033,42,2,1,1602,0
1073744033,42,3,1,1630,0
1073742394,35,0,1,541,0
1073742394,35,1,1,588,0
1073742394,35,5,1,619,0
1073742394,35,25,1,648,0
1073742394,35,35,1,658,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,312,0
1073742394,35,5,1,359,0
1073742394,35,25,1,388,0
1073742394,35,35,1,398,0
1073742395,35,0,1,452,0
1073742395,35,1,1,499,0
1073742395,35,21,1,530,0
1073742395,35,25,1,555,0
1073742396,35,0,1,610,0
1073742396,35,1,1,657,0
1073742396,35,21,1,688,0
1073742396,35,25,1,713,0
1233,41,0,1,768,0
1233,41,1,1,813,0
1233,41,2,1,843,0
1233,41,3,1,871,0
1263,41,0,1,944,0
1263,41,1,1,989,0
1263,41,2,1,1019,0
1263,41,3,1,1047,0
1073744026,42,0,1,1120,0
1073744026,42,1,1,1165,0
1073744026,42,2,1,1195,0
1073744026,42,3,1,1223,0
1073744033,42,0,1,1296,0
1073744033,42,1,1,1341,0
1073744033,42,2,1,1371,0
1073744033,42,3,1,1399,0
1073742394,35,0,1,312,0
1073742394,35,5,1,359,0
1073742394,35,25,1,388,0
1073742394,35,35,1,398,0
1073741883,5,1,1,29,0
1073741947,4,0,0,77,0
1073742378,35,21,1,118,0
1073742378,35,25,1,143,0
1073742393,35,0,1,198,0
1073742393,35,1,1,245,0
1073742393,35,5,1,276,0
1073742393,35,25,1,305,0
1073742394,35,0,1,366,0
1073742394,35,1,1,413,0
1073742394,35,5,1,444,0
1073742394,35,25,1,473,0
1073742394,35,35,1,483,0
1073742395,35,0,1,537,0
1073742395,35,1,1,584,0
1073742395,35,21,1,615,0
1073742395,35,25,1,640,0
1073742396,35,0,1,695,0
1073742396,35,1,1,742,0
1073742396,35,21,1,773,0
1073742396,35,25,1,798,0
1233,41,0,1,847,0
1233,41,1,1,892,0
1233,41,2,1,922,0
1263,41,0,1,995,0
1263,41,1,1,1040,0
1263,41,2,1,1070,0
1263,41,3,1,1098,0
1073744026,42,0,1,1171,0
1073744026,42,1,1,1216,0
1073744026,42,2,1,1246,0
1073744026,42,3,1,1274,0
1073744033,42,0,1,1347,0
1073744033,42,1,1,1392,0
1073744033,42,2,1,1422,0
1073744033,42,3,1,1450,0
1073742394,35,0,1,366,0
1073742394,35,1,1,413,0
1073742394,35,5,1,444,0
1073742394,35,25,1,473,0
1073742394,35,35,1,483,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073742395,35,0,1,489,0
1073742395,35,1,1,536,0
1073742395,35,21,1,567,0
1073742395,35,25,1,592,0
1073742396,35,0,1,647,0
1073742396,35,1,1,694,0
1073742396,35,21,1,725,0
1073742396,35,25,1,750,0
1233,41,0,1,805,0
1233,41,1,1,850,0
1233,41,2,1,880,0
1233,41,3,1,908,0
1263,41,0,1,981,0
1263,41,1,1,1026,0
1263,41,2,1,1056,0
1263,41,3,1,1084,0
1073744026,42,0,1,1157,0
1073744026,42,1,1,1202,0
1073744026,42,2,1,1232,0
1073744026,42,3,1,1260,0
1073744033,42,0,1,1333,0
1073744033,42,1,1,1378,0
1073744033,42,2,1,1379,0
1073744033,42,3,1,1407,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073742395,35,0,1,489,0
1073742395,35,1,1,536,0
1073742395,35,21,1,567,0
1073742395,35,25,1,592,0
1073742396,35,0,1,647,0
1073742396,35,1,1,694,0
1073742396,35,21,1,725,0
1073742396,35,25,1,750,0
1233,41,0,1,805,0
1233,41,1,1,850,0
1233,41,2,1,880,0
1233,41,3,1,908,0
1263,41,0,1,975,0
1263,41,1,1,1020,0
1263,41,2,1,1050,0
1073744026,42,1,1,1117,0
1073744026,42,2,1,1118,0
1073744026,42,3,1,1146,0
1073744033,42,0,1,1219,0
1073744033,42,1,1,1264,0
1073744033,42,2,1,1265,0
1073744033,42,3,1,1293,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073741947,4,0,0,29,0
1073742378,35,21,1,70,0
1073742378,35,25,1,95,0
1073742393,35,0,1,150,0
1073742393,35,1,1,197,0
1073742393,35,5,1,228,0
1073742393,35,25,1,257,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073742395,35,0,1,489,0
1073742395,35,1,1,536,0
1073742395,35,21,1,567,0
1073742395,35,25,1,592,0
1073742396,35,0,1,647,0
1073742396,35,1,1,694,0
1073742396,35,21,1,725,0
1073742396,35,25,1,750,0
1233,41,0,1,799,0
1233,41,1,1,844,0
1233,41,2,1,874,0
1263,41,0,1,941,0
1263,41,1,1,986,0
1263,41,2,1,1016,0
1073744026,42,1,1,1083,0
1073744026,42,2,1,1084,0
1073744026,42,3,1,1112,0
1073744033,42,1,1,1173,0
1073744033,42,3,1,1174,0
1073742394,35,0,1,318,0
1073742394,35,1,1,365,0
1073742394,35,5,1,396,0
1073742394,35,25,1,425,0
1073742394,35,35,1,435,0
1073741947,4,0,0,29,0
1073742393,35,0,1,82,0
1073742393,35,1,1,129,0
1073742393,35,5,1,160,0
1073742393,35,25,1,189,0
1073742394,35,0,1,250,0
1073742394,35,1,1,297,0
1073742394,35,5,1,328,0
1073742394,35,25,1,357,0
1073742394,35,35,1,367,0
1073742395,35,0,1,421,0
1073742395,35,1,1,468,0
1073742395,35,21,1,499,0
1073742395,35,25,1,524,0
1073742396,35,0,1,579,0
1073742396,35,1,1,626,0
1073742396,35,21,1,657,0
1073742396,35,25,1,682,0
1233,41,0,1,737,0
1233,41,1,1,782,0
1233,41,2,1,812,0
1233,41,3,1,840,0
1263,41,0,1,913,0
1263,41,1,1,958,0
1263,41,2,1,988,0
1263,41,3,1,1016,0
1073744026,42,1,1,1083,0
1073744026,42,2,1,1084,0
1073744026,42,3,1,1112,0
1073744033,42,1,1,1179,0
1073744033,42,2,1,1180,0
1073744033,42,3,1,1208,0
1073742394,35,0,1,250,0
1073742394,35,1,1,297,0
1073742394,35,5,1,328,0
1073742394,35,25,1,357,0
1073742394,35,35,1,367,0
1073741947,4,0,0,29,0
1073742393,35,0,1,82,0
1073742393,35,1,1,129,0
1073742393,35,5,1,160,0
1073742393,35,25,1,189,0
1073742394,35,0,1,250,0
1073742394,35,1,1,297,0
1073742394,35,5,1,328,0
1073742394,35,25,1,357,0
1073742394,35,35,1,367,0
1073742395,35,0,1,421,0
1073742395,35,1,1,468,0
1073742395,35,21,1,499,0
1073742395,35,25,1,524,0
1073742396,35,0,1,579,0
1073742396,35,1,1,626,0
1073742396,35,21,1,657,0
1073742396,35,25,1,682,0
1233,41,0,1,731,0
1233,41,1,1,776,0
1233,41,2,1,806,0
1263,41,0,1,873,0
1263,41,1,1,918,0
1263,41,2,1,948,0
1073744026,42,1,1,1015,0
1073744026,42,2,1,1016,0
1073744026,42,3,1,1044,0
1073744033,42,0,1,1090,0
1073744033,42,1,1,1135,0
1073744033,42,2,1,1136,0
1073744033,42,3,1,1164,0
1073742394,35,0,1,250,0
1073742394,35,1,1,297,0
1073742394,35,5,1,328,0
1073742394,35,25,1,357,0
1073742394,35,35,1,367,0
1073741947,4,0,0,29,0
1073742378,35,0,1,70,0
1073742378,35,25,1,117,0
1073742393,35,0,1,172,0
1073742393,35,1,1,219,0
1073742393,35,5,1,250,0
1073742393,35,25,1,279,0
