type_id,obj_group,obj_gid,dx,dy,dz,note
-2032305908,bloc,869690596,0.391234,1.760306,1.535652,
-203906507,bloc,-1133343450,2.084806,2.092491,8.742683,
-2072071754,bloc,-653454942,0.284533,0.065711,0.271105,
-1717689578,bloc,1382810508,2.360306,1.947772,1.672380,
1933605058,bloc,-1685074046,0.111656,0.111419,0.200644,
-1022221022,weap,-40348340,0.377702,0.055480,0.118761,
1222268081,bloc,1859795560,0.001000,0.512500,0.030854,
274010764,bloc,-725446835,5.111079,6.906682,4.908632,
-1125003349,bloc,-745136303,0.679638,0.560473,0.345220,
27382432,bloc,318324466,1.600000,1.600000,0.010000,
-1000295201,bloc,-2097385954,0.001000,0.100000,0.100000,
1794131831,bloc,-531675390,0.101078,0.825565,0.684287,
-325754881,bloc,1435842752,1.058760,1.355061,0.785670,
1956632722,bloc,921424450,0.121812,0.313735,0.330365,
1221346756,bloc,1608277916,6.400010,12.800000,0.200000,
80415170,bloc,1273787168,5.190524,3.791402,2.648383,
-1876426218,bloc,-1509456238,0.564044,0.533910,0.222663,
840393731,weap,800201863,0.345812,0.036885,0.109241,
1344942168,bloc,-1887443246,0.066083,0.062239,0.099779,
606938415,bloc,-1021668737,1.973651,1.890450,0.572382,
-86473222,bloc,1857265637,0.001000,0.200000,0.200000,
-1107954632,bloc,-732463554,0.031133,0.031288,0.134239,
-142452907,bloc,-349927533,0.233511,0.365657,0.088732,
934615536,bloc,-667131806,0.800000,0.400000,0.461611,
-683238530,bloc,-1074599870,2.801135,2.693566,4.219989,
-202659177,bloc,1545393968,0.001000,0.257022,0.067581,
-1533712400,bloc,-1058042170,0.251132,0.248988,0.402970,
2134365026,bloc,-2015851483,0.865424,0.410878,0.489147,
-522135259,vehi,-1235535030,2.507861,2.108883,0.773444,
989977655,bloc,-1023314177,0.001000,0.200000,0.200000,
1502357539,bloc,1233726920,0.220103,0.291847,0.400421,
179483038,bloc,213633587,0.685394,0.270228,3.104297,
-10756243,bloc,-1778407944,0.945887,0.430062,0.653786,
134001710,bloc,1990250423,0.111656,0.111419,0.200644,
1697274986,bloc,-374219576,0.051000,0.286418,0.109553,
1225556967,bloc,-347811722,0.111656,0.111419,0.200644,
1884123567,bloc,1525178275,0.869791,0.835253,0.417414,
2091410251,bloc,-1128075535,0.005154,0.011273,0.060355,
-1809510764,bloc,926762803,0.111656,0.111419,0.200644,
-1133375955,bloc,-1931564276,1.420207,1.327206,1.126129,
-383320810,bloc,371937711,0.294190,0.242303,0.584072,
1867605676,bloc,-2092852902,0.001000,0.200000,0.200000,
1993586894,bloc,992554042,0.102460,0.317963,0.302721,
361582488,bloc,-2044572400,0.001000,0.131973,0.127791,
1528127998,bloc,1202365942,0.004478,0.007292,0.049806,
-1888177891,bloc,-1045538489,0.630895,0.515221,0.261146,
-1419283161,bloc,-388803661,0.111656,0.111419,0.200644,
-410570160,bloc,-1064226850,0.585467,0.406781,0.184561,
1874378932,bloc,1191204689,1.058981,1.173453,0.858437,
-503487581,bloc,884216509,0.111656,0.111419,0.200644,
-1595945306,bloc,-2016481314,0.001000,0.100000,0.200000,
306710288,bloc,-455478935,0.954387,0.965005,0.137776,
488372907,bloc,-436860983,3.199999,3.200001,2.001909,
-97202564,bloc,999163641,0.001000,0.100000,0.200000,
361417665,weap,-200795889,0.149873,0.040534,0.093897,
-878042986,bloc,2083613814,0.802078,0.400034,0.579105,
1812140586,bloc,-930912881,1.113872,1.037637,1.326694,
-760331540,bloc,-2126019874,0.839155,0.925588,2.555341,
-1425628693,bloc,1689722755,0.111656,0.111419,0.200644,
1862421077,bloc,403735639,0.766253,0.766253,0.766253,
-1336663490,bloc,-137914675,0.786237,0.292694,0.750326,
755641155,bloc,-2067046616,0.464285,0.829992,0.404571,
-1576952821,bloc,-1245052235,1.014727,1.314742,0.339054,
-1434565444,bloc,-1204596621,9.020001,0.801721,4.490427,
-1336095237,eqip,-894772048,0.058870,0.060572,0.064951,
1146383205,bloc,310997375,0.229540,0.231900,0.402838,
-2059622878,bloc,-160422929,0.244002,2.256570,0.242730,
1450842940,bloc,1348380950,0.650485,0.696571,0.312110,
2144269878,weap,169448124,0.543698,0.071879,0.147004,
1483930856,bloc,-1855411801,0.263912,0.429775,0.403101,
1224198617,bloc,1103183388,0.584633,1.024776,1.622189,
1454791351,bloc,1767040972,0.111656,0.111419,0.200644,
-1973246387,bloc,-152276596,0.270113,0.267967,0.227300,
-1886308403,bloc,-1202486542,2.368718,1.968340,2.148092,
-1934210690,weap,-171756065,0.325679,0.070108,0.115581,
1098301918,bloc,-2054211623,0.728435,0.818435,2.226850,
872360587,bloc,1742953842,0.001000,0.100000,0.100000,
45240733,bloc,1031746244,0.368074,0.378320,0.525286,
304138041,bloc,262673969,0.546442,0.451043,0.374677,
917421728,bloc,316380028,0.274499,0.286949,0.195132,
505397689,bloc,132590577,0.382942,0.862291,0.517425,
-1701791756,bloc,1423055149,0.971463,0.705884,0.722740,
-1161442586,bloc,1233464346,0.275574,0.255544,0.602242,
2028122684,bloc,-659392523,0.111656,0.111419,0.200644,
1817752657,bloc,-1197425636,0.134450,0.266900,0.541010,
-1699210730,bloc,-1600721922,0.111656,0.111419,0.200644,
-235924478,bloc,938554779,4.224734,4.317419,1.374256,
-692726462,bloc,1546736420,0.793713,0.819927,2.050594,
-207144282,bloc,2088417788,0.254310,0.885459,0.885583,
2008437747,bloc,92572615,0.204311,0.276526,0.238883,
-422140648,bloc,365039993,0.851007,0.656650,0.642451,
-209134364,bloc,-82642242,0.001000,0.100000,0.100000,
989532755,bloc,-2055887338,0.001000,0.176561,0.066379,
911492517,bloc,558226435,0.611667,0.525282,0.405861,
-1511663574,bloc,-2072070848,7.826694,4.047407,2.874004,
-43928113,bloc,301978291,1.679535,1.705916,4.546595,
-238714166,bloc,1333720554,2.412428,7.040326,3.443483,
2026859254,bloc,-503905959,0.635730,0.924493,0.803918,
-1121425050,bloc,-1509142338,0.198891,0.198861,0.293462,
-1748422749,bloc,2092034310,3.012956,3.022758,0.246019,
1850284014,bloc,489063076,0.111656,0.111419,0.200644,
1549542379,bloc,2105829302,0.427600,0.417097,0.476471,
1818552343,bloc,518509147,0.292759,8.001070,0.268268,
-557583667,bloc,-1655772783,0.111656,0.111419,0.200644,
-1139755994,bloc,-1049144265,0.051791,0.169757,0.133196,
-2109845990,weap,1220648237,0.331650,0.043765,0.114739,
-1819059511,bloc,-1974659299,0.656209,0.691497,0.280413,
604375006,bloc,1316579069,0.111656,0.111419,0.200644,
540631147,bloc,1447260145,0.111656,0.111419,0.200644,
-2088317090,weap,-1239820214,0.338598,0.042752,0.125852,
-1577788172,bloc,-1996353516,0.111656,0.111419,0.200644,
-1204659414,bloc,-1007819201,0.521407,0.444635,2.592286,
-159867490,bloc,-1244863167,0.111656,0.111419,0.200644,
1454201110,bloc,-1510936840,0.472227,0.483217,0.137776,
2112346303,bloc,-285757834,0.068764,1.606414,0.007781,
-2120187886,bloc,-893441842,0.152487,0.361232,0.318867,
1291298885,bloc,1995643908,0.262378,0.373109,0.170298,
1943704091,bloc,669908402,0.262085,0.277848,0.457055,
-73067154,bloc,2052126350,0.006250,0.250000,0.168251,
1272904206,bloc,-1485377842,0.111656,0.111419,0.200644,
-1049133409,bloc,753597323,0.001000,0.257022,0.067581,
1355228975,bloc,-1064946459,0.111656,0.111419,0.200644,
148987030,bloc,-360088601,1.749300,0.440023,0.510765,
-1656690369,bloc,368222601,0.111656,0.111419,0.200644,
1944016810,bloc,104932142,0.001000,0.200000,0.200000,
1381956979,bloc,-1037244447,1.003216,0.973096,0.202465,
1098097045,bloc,-511644577,1.103385,0.830813,1.643015,
705184483,bloc,1472328958,1.000000,1.000000,0.025000,
1525887908,bloc,-1001896425,0.262378,0.373109,0.170298,
-2034457539,bloc,1312735295,1.022138,1.057898,2.808445,
819700756,bloc,-968185435,0.001000,0.100000,0.100000,
-362179145,bloc,-1585560514,3.701284,3.693901,1.835283,
-17537832,bloc,1494967815,1.474751,3.954200,1.328672,
-1231395959,bloc,-1071562849,0.131276,0.660571,1.471077,
-1055933187,bloc,-1090911267,0.848806,0.839131,0.523937,
-514099966,bloc,578644006,0.111656,0.111419,0.200644,
546301620,bloc,33595039,0.111656,0.111419,0.200644,
-275634364,weap,1987950957,0.329715,0.039997,0.161283,
1834308650,bloc,1054728267,0.001000,0.200000,0.200000,
-1769603043,bloc,-374369258,1.996700,3.192964,0.237453,
1512277575,bloc,-2029558364,0.215928,0.575000,1.100000,
1159184666,bloc,-1598529594,0.401347,0.401462,0.202657,
-262750720,vehi,-879310329,2.243991,1.013862,0.831545,
1662288531,bloc,359317196,3.600005,3.603721,2.214976,
1735469530,bloc,-2116892055,3.243633,3.269280,0.593179,
681862774,bloc,-1002790046,0.256017,1.494834,1.154942,
382043438,bloc,343791589,0.262378,0.373109,0.170298,
1252026776,bloc,2057795278,0.699124,6.950639,5.301545,
-849768501,bloc,318375963,0.111656,0.111419,0.200644,
-1989831083,bloc,316258300,0.982253,0.476210,0.605996,
1390366005,bloc,62005828,1.059225,1.224783,0.750714,
-451667853,bloc,-1809369234,0.191582,0.140933,0.010092,
88098872,bloc,2096308159,2.121556,1.866564,6.220701,
-382956834,bloc,2123385687,2.938252,2.710194,6.517701,
-1624245739,bloc,630082743,0.111656,0.111419,0.200644,
-1296130540,bloc,-2114772211,0.698655,0.835608,1.410526,
-1268680785,bloc,998920502,0.760737,0.884892,2.288342,
-1274016753,bloc,-855564913,0.001000,0.797429,0.384291,
-1593911954,bloc,343774801,1.350445,1.524173,1.464498,
-868174143,bloc,-1748486773,1.453448,1.328872,2.704065,
1286461917,bloc,-936797977,0.001000,0.286897,0.237708,
1860190414,bloc,-1855411801,0.263912,0.429775,0.403101,
-2102390651,bloc,-2082069745,1.600000,1.600000,2.200000,
1999148722,bloc,1948798925,0.800000,0.400000,0.100000,
2137530967,bloc,268405162,1.653506,1.586095,1.283826,
174008774,bloc,-192158099,3.204550,3.054025,0.167526,
1795113272,bloc,-353625016,0.262378,0.373109,0.170298,
-109643833,bloc,-140944140,0.246393,2.256570,0.229242,
1458126031,bloc,-595966307,0.934195,1.084323,1.103962,
1349676295,bloc,450138372,2.939402,2.710194,6.518983,
1474104395,bloc,-311879174,0.111656,0.111419,0.200644,
-2087457264,bloc,-1362442474,3.019853,3.039310,0.600386,
1089546926,bloc,1673501251,12.800000,25.600000,3.200000,
1899734339,bloc,-1980249600,0.111656,0.111419,0.200644,
-556741724,bloc,-1915927519,1.328441,1.791790,0.508210,
932424556,bloc,-1850814768,0.198459,0.178868,0.336705,
-1596006122,bloc,12386424,0.001000,0.100000,0.200000,
1518152313,bloc,185873774,9.980577,5.175848,2.004948,
-1863913332,bloc,980144214,0.097580,0.318751,0.299853,
-1005273882,bloc,-1398262731,0.433300,0.433885,0.405237,
467315015,bloc,-521342708,2.419168,2.841358,1.655546,
-844767646,bloc,1834644838,0.016790,0.076916,0.107371,
-763768727,bloc,-940751687,0.819633,0.819628,0.204582,
-1509167489,bloc,-1070093511,0.404204,0.404204,0.201390,
-2133343490,bloc,1714359708,0.001000,0.142669,0.073159,
126867099,,0,0.000000,0.000000,0.000000,aucune ref objet dans le food
224780087,bloc,1478688220,0.865880,0.857586,0.642130,
-1351903738,bloc,-870900065,0.111656,0.111419,0.200644,
-2003862149,bloc,-891874845,0.001000,0.159527,0.160799,
383493472,bloc,-1398262731,0.433300,0.433885,0.405237,
-732424716,bloc,647899219,0.220372,0.802547,2.807436,
832201110,bloc,2001658552,0.100950,0.825680,0.684510,
696809905,bloc,-2126019874,0.839155,0.925588,2.555341,
1005874352,bloc,117054768,0.111656,0.111419,0.200644,
-1477289360,bloc,373654374,0.001000,0.142669,0.072462,
-361590128,bloc,103886322,0.051000,0.169663,0.078341,
-1268230125,bloc,946937166,0.844810,0.847080,0.400790,
-1214970295,bloc,-2049440083,6.756668,6.779238,2.457992,
1451712685,bloc,-969165414,0.800000,0.800000,0.800000,
76192696,bloc,-743244626,0.019181,0.079857,0.102382,
-1197297166,bloc,-374369258,1.996700,3.192964,0.237453,
271068365,weap,-1239820214,0.338598,0.042752,0.125852,
-1183963014,bloc,268038500,0.766033,0.591891,0.239722,
-453665744,bloc,537661587,1.384272,1.481385,1.430651,
965071211,bloc,-1896520223,0.001000,0.512500,0.030854,
2135365703,bloc,1339024428,0.549681,0.449420,0.471617,
-662143106,bloc,-416192778,3.155303,0.426808,0.512615,
326965901,bloc,-127533745,1.208496,2.545820,0.615902,
103845476,bloc,-1012198182,0.262378,0.373109,0.170298,
604389138,bloc,321540639,0.283133,0.320843,0.960359,
-982325846,bloc,-1965673917,0.400000,1.600000,0.008000,
1582217019,bloc,142429692,3.506880,3.019234,2.725727,
-389230158,bloc,-1479755166,1.773525,1.698500,7.363523,
-787933945,bloc,-1210514133,3.393705,3.347578,10.383600,
-132203492,bloc,-1340328400,0.863909,0.971554,0.067714,
444299743,bloc,1652464800,0.536756,0.511986,0.295320,
765384929,bloc,2129219876,0.028579,0.111613,0.165915,
1064662203,bloc,-1185941510,0.456480,0.752332,0.249195,
788851087,bloc,-520527160,0.001000,0.200000,0.200000,
-559077370,bloc,-1030043682,1.600000,1.600000,1.600000,
1765622379,bloc,753936758,0.111656,0.111419,0.200644,
-879449788,bloc,-860207214,0.111656,0.111419,0.200644,
4128967,weap,4151749,0.000000,0.000000,0.000000,pas de hlmt
-2140638365,bloc,210670607,0.800001,3.199998,0.800000,
302648224,bloc,770922560,0.079628,0.799464,0.403116,
1713544252,bloc,-915554982,0.400000,0.800000,3.200000,
-417418280,bloc,-1754307939,0.111656,0.111419,0.200644,
1569784078,weap,-1222234975,0.096043,0.093308,0.041875,
276183797,bloc,584289964,0.001000,0.800000,0.400000,
-1910338661,bloc,-1285308826,1.159629,1.296617,3.675637,
-1148505634,bloc,1899928946,0.563641,1.414981,2.873950,
-1483221952,bloc,961565565,0.001000,0.087500,0.071875,
-973614490,bloc,-2035516632,1.142941,1.115592,3.399131,
-1280545205,weap,723002581,0.327134,0.044223,0.106979,
-1730571084,bloc,-84710507,0.246606,0.280549,0.275586,
1788722935,bloc,-1889389774,0.211249,0.200001,0.204233,
-2066528094,bloc,-760531249,2.804322,0.802875,1.203681,
-1479214964,bloc,-57580405,0.423380,1.645631,0.522092,
1091135269,bloc,98190162,0.297073,0.304031,0.389099,
133944403,bloc,1903532889,0.724297,0.669500,0.595361,
-687359198,bloc,-891618634,0.200092,0.800273,0.100001,
-1515923564,bloc,1412647454,0.404165,0.202394,0.201237,
136883186,bloc,1423055149,0.971463,0.705884,0.722740,
42519679,bloc,1100691070,0.111656,0.111419,0.200644,
-887750500,bloc,-1479305186,3.200016,3.200034,0.405489,
1690350921,bloc,-1886421579,0.171712,0.312213,0.159911,
728794582,bloc,2025093034,0.101147,0.825616,0.671331,
532494525,bloc,193328023,0.870758,0.939331,1.896153,
-1475480049,bloc,-988807570,0.647385,0.620074,0.803343,
-834973679,bloc,-1460540430,0.111656,0.111419,0.200644,
496678323,bloc,1899928946,0.563641,1.414981,2.873950,
-1884862526,bloc,2064709372,0.163453,0.224440,0.395897,
-849643914,bloc,111134200,0.001000,0.816294,0.795566,
-16115692,bloc,1021042406,0.001000,0.089872,0.020972,
1265148072,bloc,-582814579,0.158804,0.513089,0.765520,
-1854084274,bloc,336445579,0.400000,3.200000,0.008000,
1629623115,bloc,198509977,3.055844,2.621326,1.541504,
2098958664,bloc,-1535005383,0.111656,0.111419,0.200644,
-400055490,bloc,1511399529,0.200000,0.173205,0.200000,
2017413318,bloc,-597881832,0.386735,0.353526,0.402473,
-1440891342,bloc,-732463554,0.031133,0.031288,0.134239,
1584160294,bloc,460500682,0.314740,0.412608,0.365855,
111600651,bloc,1581911815,0.387501,0.434687,0.278856,
2108074659,bloc,-1324800538,0.276294,0.632525,0.275762,
-1018733961,bloc,1569258937,0.759642,0.724494,0.101403,
20077409,bloc,-1685762064,3.200008,3.200000,12.800000,
1401278881,bloc,-70790012,0.111656,0.111419,0.200644,
352074277,bloc,1025757960,0.111656,0.111419,0.200644,
505856624,bloc,-109802387,0.400000,0.800000,0.008000,
-1145610689,bloc,270344176,0.111656,0.111419,0.200644,
-2112696368,bloc,-1208327508,0.262378,0.373109,0.170298,
2115878081,bloc,-1217205386,0.100000,0.800000,0.800000,
868265716,bloc,447632135,0.567165,0.719335,0.241418,
755502980,bloc,542255269,1.185433,1.944164,0.185419,
1274646899,bloc,489847962,0.584086,0.597859,0.657723,
691693133,bloc,634256633,3.200000,3.200000,2.200000,
1184897444,bloc,-1196843947,0.400000,1.600000,0.400000,
-1230982910,bloc,-971627851,1.599191,1.668869,6.526886,
2121345589,bloc,614497561,0.822353,7.387833,7.333588,
1233058388,bloc,1407444342,2.111281,1.534380,16.790649,
1168992657,bloc,-1397783733,0.298322,0.660958,1.213333,
1965433030,weap,1791870029,0.345812,0.036885,0.109241,
-1206641528,bloc,-790120340,0.111656,0.111419,0.200644,
1381550813,bloc,-1952053341,0.012079,0.173670,0.325739,
-764178783,bloc,267189213,0.199996,0.200001,0.140091,
-260785550,bloc,2147025095,0.001000,0.200000,0.200000,
-665722556,bloc,-941131414,0.220372,0.802547,2.807436,
107509731,bloc,568784108,0.263059,0.369474,0.403318,
-1134149153,bloc,1743396454,0.001000,0.100000,0.100000,
-1653235357,bloc,1002975601,5.989184,2.450017,5.991122,
-272915400,bloc,-1853436061,5.216672,5.216196,1.794381,
1532858866,bloc,2105829302,0.427600,0.417097,0.476471,
1260409204,bloc,-543350877,0.574950,0.640556,0.161325,
1040169826,bloc,-210553147,0.100000,1.600000,0.450000,
-844955619,weap,4151332,0.538542,0.217774,0.211178,
1071134784,bloc,-900172048,1.453914,1.334659,2.707083,
-772835552,bloc,-1490259543,3.903423,2.358086,2.456877,
-1244222676,bloc,1154267303,0.740759,0.584703,0.435255,
293061850,bloc,530704142,0.520507,6.054110,0.634848,
-405749083,bloc,999639933,0.809999,0.810000,0.100000,
-2100427221,bloc,-986947467,1.445772,1.590464,2.651801,
-102632132,bloc,-1217404824,0.446524,0.444486,0.405505,
-535922041,bloc,-1806526512,2.400005,3.211374,1.183713,
-18964910,bloc,230993565,0.058345,1.600620,2.013030,
-716539956,bloc,-1835884250,0.111656,0.111419,0.200644,
-1885616292,bloc,1426773196,2.021698,1.817375,1.037493,
1027497781,bloc,-436860983,3.199999,3.200001,2.001909,
157770336,bloc,1467356461,0.001000,0.100000,0.200000,
-104343525,bloc,1333178932,0.137987,0.217253,0.376690,
-105823600,vehi,-879310329,2.243991,1.013862,0.831545,
1357989072,bloc,877984730,0.111656,0.111419,0.200644,
-295307929,bloc,688409411,0.120967,0.547572,0.437004,
560712995,bloc,470901977,0.268801,0.425378,0.400766,
227655592,bloc,1364510398,1.046755,1.132959,0.399747,
-1856694841,bloc,-2122729123,12.800000,25.600000,3.200000,
1677263530,bloc,890902440,0.782916,0.605537,0.447980,
1547919375,bloc,-1530242555,0.869309,0.650847,0.332762,
-607352333,bloc,1025102661,0.001000,0.257022,0.067581,
-37188250,bloc,452172963,1.676309,1.181702,0.531562,
-19381818,bloc,-2139610201,0.001000,0.100000,0.200000,
-2035523474,bloc,528624680,0.625340,0.615899,0.785796,
2076555854,bloc,1683889731,0.921875,0.989133,2.132565,
1503350133,vehi,-151695786,3.306839,2.511351,1.096145,
199099927,bloc,1276342548,0.001000,0.152013,0.151094,
-801238487,bloc,310997375,0.229540,0.231900,0.402838,
-1779733128,bloc,1096230815,0.568212,0.427598,0.338904,
-1718495603,vehi,86794,2.520389,2.355569,1.076695,
-83032463,bloc,-265109229,0.909383,0.438987,0.507782,
-1015664387,bloc,1014201757,0.701929,0.629630,1.928462,
10522250,bloc,1939835104,0.001000,0.100000,0.100000,
1567265114,bloc,1309690284,0.105612,2.387558,1.200673,
1261188971,bloc,-294418864,0.001000,0.087517,0.021089,
-249534956,bloc,1085462809,0.675240,0.879483,0.576017,
-1266228946,bloc,1423055149,0.971463,0.705884,0.722740,
-2007148792,bloc,-459504844,2.867489,2.834931,0.558687,
1752123994,ctrl,1246657372,0.971463,0.705884,0.722740,
2126055360,weap,1907034668,0.499643,0.105329,0.164967,
-871828743,bloc,840300358,0.001000,0.512500,0.030854,
-697996662,bloc,1850627404,0.342478,0.374759,2.197279,
-658815076,bloc,1428447677,0.235265,0.216845,0.200966,
1442974651,bloc,1628990971,0.001000,0.257022,0.067581,
-736123431,bloc,27809452,0.111656,0.111419,0.200644,
449620315,bloc,-269228984,0.001000,0.100000,0.200000,
129892878,bloc,-1466879216,0.252428,0.243554,0.408071,
547442058,bloc,1452629938,0.532271,0.480785,0.263055,
-1915496311,bloc,-1039183266,1.604749,1.615127,0.208863,
1151541689,bloc,1338598824,0.111656,0.111419,0.200644,
-1306854903,weap,1987950957,0.329715,0.039997,0.161283,
2040200938,bloc,1593694882,0.152657,0.136299,0.189513,
-1420481844,bloc,1414024094,6.400000,25.600000,6.400000,
-191180189,bloc,1738710404,0.111656,0.111419,0.200644,
-287010249,bloc,-1304957741,1.845973,1.755772,4.682540,
1636001508,weap,1220648237,0.331650,0.043765,0.114739,
-1877030675,bloc,-1184942865,0.645839,0.401735,0.149539,
1324037037,bloc,-1752439659,0.111656,0.111419,0.200644,
-1627752623,bloc,-1846479520,1.089078,1.095756,0.514197,
-1576315425,scen,347570309,0.558783,0.448199,0.016399,
-553314802,bloc,292706770,0.111656,0.111419,0.200644,
1906623594,bloc,1536249846,0.111656,0.111419,0.200644,
-800199945,bloc,505278731,0.111656,0.111419,0.200644,
1732400932,bloc,-1535897340,0.111656,0.111419,0.200644,
-1581681374,bloc,-1468445197,0.648070,0.622459,0.159989,
1249429617,bloc,1917415596,0.111656,0.111419,0.200644,
1986991815,bloc,591382085,0.262378,0.373109,0.170298,
-753031916,bloc,335296615,0.866911,1.269843,0.342579,
-2003059415,bloc,-941131414,0.220372,0.802547,2.807436,
-1205170016,bloc,-2000383969,0.747218,0.926811,1.997151,
395625988,bloc,2013994807,0.896523,0.654274,0.289032,
-511822450,bloc,-2055887338,0.001000,0.176561,0.066379,
918263689,weap,723002581,0.327134,0.044223,0.106979,
889953861,bloc,1266061993,0.001000,0.001000,0.001000,via foki
-1023237008,bloc,-1774764815,0.554850,0.554856,0.340426,
-1047775889,bloc,-956296840,1.600000,1.647476,0.411869,
1910791772,bloc,-3755194,0.474858,0.526970,0.194611,
666920711,vehi,-1694898541,1.569396,1.279780,0.621200,
909453265,bloc,119324206,0.068764,1.606414,0.007781,
-1504288645,bloc,-1871827614,0.979153,1.049967,8.250627,
1013521616,bloc,1671546323,1.773525,1.698500,7.378369,
-1841210189,bloc,-1164009776,3.127258,3.061285,0.223154,
-334785114,bloc,-558483534,0.620223,0.669573,0.971888,
-1967873753,weap,717865727,0.367128,0.089034,0.132611,
1766908201,bloc,-2024699544,0.295343,0.333109,0.601356,
35517982,bloc,-419840531,0.001000,0.512500,0.030854,
-195779907,bloc,-331315450,0.001000,0.100000,0.100000,
-1558355600,bloc,1090712985,0.457704,0.727983,0.537161,
1698199708,bloc,1221458780,0.441027,0.553143,0.364854,
478966709,bloc,-319882623,0.001000,0.512500,0.030854,
-1814880870,bloc,-353625016,0.262378,0.373109,0.170298,
-1448834841,bloc,830716017,0.001000,0.165793,0.163535,
1298955786,bloc,-233221324,2.182002,2.286089,1.807773,
129049914,bloc,-408679067,0.001000,0.100000,0.100000,
-218250049,bloc,1554128215,0.300001,1.616577,0.452355,
-1600303503,bloc,-82953507,0.670929,4.763817,1.671954,
434965471,bloc,434209082,0.001000,0.158182,0.163190,
-979944560,bloc,1771463250,1.600000,1.600000,2.200000,
1358722041,bloc,274069977,0.213422,0.798758,0.799111,
713442646,bloc,135452459,1.368715,1.300722,0.441171,
-1024257991,bloc,-435825616,0.218422,0.289544,0.168031,
-1656731091,bloc,-1103104269,11.092656,8.287561,3.674214,
-802835143,bloc,-352825914,0.504858,0.500802,0.251713,
-884163159,bloc,1423055149,0.971463,0.705884,0.722740,
587790787,bloc,-486069325,1.600000,1.600000,2.200000,
-758540775,weap,1026603349,0.668016,0.190318,0.229596,
-67141707,bloc,898229508,0.223094,0.166372,0.129647,
-1970429574,bloc,-368143527,0.162425,0.219798,0.403171,
-586835972,bloc,-1994263428,0.111656,0.111419,0.200644,
1324141321,bloc,925210422,0.111656,0.111419,0.200644,
155173109,bloc,79555007,0.111656,0.111419,0.200644,
-1267055777,bloc,1494967815,1.474751,3.954200,1.328672,
-1423679509,bloc,-105474130,0.099023,0.318014,0.299922,
-220696125,bloc,-1500616577,0.001000,0.512500,0.030854,
1048278191,bloc,-948295410,2.114528,1.340337,4.114413,
2064246295,bloc,-1480226900,0.111656,0.111419,0.200644,
674809047,bloc,74158109,3.200000,1.600000,0.008000,
-627746686,bloc,23959658,0.123764,0.122891,0.204526,
1250159538,bloc,2093255355,1.020542,0.958131,1.703033,
-1030613000,bloc,200109313,0.279192,0.420905,0.127756,
-1169694338,bloc,1348582917,0.111656,0.111419,0.200644,
1338690013,bloc,-990332270,0.502752,0.534352,0.801435,
1992095079,bloc,1475202114,0.111656,0.111419,0.200644,
-216078794,bloc,1959513747,0.666099,0.604998,0.454217,
-1871921360,bloc,-416938631,0.001000,0.800000,0.800000,
1575871864,bloc,-1290695464,0.111656,0.111419,0.200644,
-1483049431,bloc,1881912220,0.262378,0.373109,0.170298,
720172841,bloc,-993183435,0.766228,7.036021,7.084640,
1848398497,bloc,-1964397632,0.111656,0.111419,0.200644,
414820014,bloc,-176024868,0.001000,0.165793,0.160799,
-1094046084,bloc,1895857886,2.717690,2.513401,2.092081,
1993112703,bloc,-1331090504,0.750626,0.750626,1.200007,
-673819998,bloc,2078184356,1.205919,1.220627,1.065077,
1192354276,bloc,1643186034,0.562824,0.417504,0.281759,
203585573,bloc,179380450,6.400000,12.800000,3.200000,
1378771248,bloc,-2043692866,0.085378,0.212195,0.408511,
-267819784,weap,-2012225348,0.096043,0.093308,0.041875,
731035848,bloc,-530987197,0.214349,1.516568,2.316428,
1298938481,bloc,-1625868040,0.847568,0.846776,0.405351,
-147195635,bloc,-1665285605,0.111656,0.111419,0.200644,
1948206341,bloc,-1850860627,0.001000,0.100000,0.100000,
545437041,bloc,-793826955,0.001000,0.075885,0.122880,
886119887,weap,1907034668,0.499643,0.105329,0.164967,
-3586593,bloc,-436860983,3.199999,3.200001,2.001909,
-1930256747,bloc,-1240631324,0.111656,0.111419,0.200644,
272543426,bloc,1940065241,1.233539,0.726807,1.837770,
-720374419,bloc,129744086,0.200068,0.800035,0.800046,
-2030691315,bloc,547923424,0.100001,1.600000,0.800000,
-65613430,bloc,268405162,1.653506,1.586095,1.283826,
1697653171,bloc,543656857,0.111656,0.111419,0.200644,
2050196136,bloc,-805068739,3.511594,3.552870,0.569611,
670822872,bloc,-1049144265,0.051791,0.169757,0.133196,
586555322,bloc,-723593527,0.311058,8.004681,0.270514,
-1446049815,bloc,1419771897,0.111656,0.111419,0.200644,
-1162092409,bloc,764496926,0.001000,0.116769,0.113166,
790866055,bloc,-187690656,0.001000,0.133399,0.135488,
-1246994527,bloc,-1263864897,0.001000,0.142669,0.073453,
688287313,bloc,-841993920,0.010440,0.033862,0.082644,
-36577616,bloc,2104425428,0.001000,0.100000,0.100000,
-1299421876,bloc,1705201350,25.600000,25.600000,25.600000,
-335331235,bloc,272911112,0.111656,0.111419,0.200644,
1553986883,bloc,-1222122433,0.648229,0.411084,0.178983,
-1233115690,mach,-848859733,9.612774,3.006225,5.060326,
-1568459930,bloc,-1280700567,0.175548,0.188667,0.652021,
197290350,weap,-40348340,0.377702,0.055480,0.118761,
-548445194,bloc,1056046136,0.111656,0.111419,0.200644,
-2106924727,bloc,1675097016,3.644977,3.562467,3.034534,
