carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
live fire,31,33,0,0,15.75,16.75,-0.93,-0.517,0.182,0.583,139,2.00,2.00,8.58,2.00,0.900,0.833,0.363,0.742,0.667,0.947,0.869,0.477
live fire,32,33,0,0,16.25,16.75,-1.00,-0.555,0.170,0.639,130,1.50,1.50,8.46,2.77,0.925,0.769,0.350,0.694,0.733,0.974,0.802,0.449
live fire,33,33,0,0,16.75,16.75,-1.00,-0.533,0.173,0.611,132,1.00,1.00,8.34,2.24,0.950,0.814,0.358,0.704,0.700,1.000,0.849,0.471
live fire,34,33,0,0,17.25,16.75,-1.00,-0.496,0.177,0.611,135,0.50,0.50,8.45,2.53,0.975,0.789,0.370,0.720,0.700,1.000,0.823,0.474
live fire,35,33,0,0,17.75,16.75,-1.00,-0.454,0.186,0.583,142,0.00,0.00,8.57,2.83,1.000,0.764,0.385,0.758,0.667,1.000,0.798,0.487
live fire,36,33,0,0,18.25,16.75,-1.00,-0.420,0.196,0.556,150,0.50,0.50,8.68,3.24,0.975,0.730,0.396,0.801,0.633,1.000,0.762,0.498
live fire,37,33,0,0,18.75,16.75,-0.90,-0.291,0.195,0.611,149,1.00,1.00,8.81,3.54,0.950,0.705,0.441,0.796,0.700,1.000,0.736,0.497
live fire,74,33,0,0,37.25,16.75,-0.62,0.020,0.154,0.556,118,28.70,28.70,30.70,12.00,0.000,0.000,0.549,0.629,0.633,0.000,0.000,0.195
live fire,75,33,0,0,37.75,16.75,-0.62,0.018,0.154,0.500,118,28.50,28.50,30.49,12.00,0.000,0.000,0.548,0.629,0.567,0.000,0.000,0.205
live fire,76,33,0,0,38.25,16.75,-0.62,0.015,0.156,0.528,119,28.38,28.38,30.38,12.00,0.000,0.000,0.547,0.634,0.600,0.000,0.000,0.201
live fire,77,33,0,0,38.75,16.75,-0.62,0.012,0.156,0.500,119,28.50,28.50,30.49,12.00,0.000,0.000,0.546,0.634,0.567,0.000,0.000,0.206
live fire,78,33,0,0,39.25,16.75,-0.62,0.009,0.156,0.528,119,28.61,28.61,30.61,12.00,0.000,0.000,0.545,0.634,0.600,0.000,0.000,0.200
live fire,79,33,0,0,39.75,16.75,-0.62,0.005,0.156,0.472,119,28.91,28.91,30.91,12.00,0.000,0.000,0.543,0.634,0.533,0.000,0.000,0.210
live fire,80,33,0,0,40.25,16.75,-0.62,0.001,0.156,0.389,119,29.21,29.21,31.20,12.00,0.000,0.000,0.542,0.634,0.433,0.000,0.000,0.225
live fire,-2,34,0,0,-0.75,17.25,4.29,1.534,0.295,0.667,225,21.52,7.51,9.77,3.86,0.511,0.678,1.000,1.000,0.767,0.538,0.708,0.599
live fire,-1,34,0,0,-0.25,17.25,4.29,1.551,0.302,0.778,231,21.17,7.01,9.42,3.74,0.529,0.688,1.000,1.000,0.900,0.557,0.718,0.584
live fire,1,34,0,0,0.75,17.25,4.95,2.332,0.321,0.861,245,20.43,6.69,9.88,2.68,0.506,0.776,1.000,1.000,1.000,0.532,0.810,0.578
live fire,2,34,0,0,1.25,17.25,4.97,2.424,0.326,0.861,249,19.93,6.24,9.94,2.27,0.503,0.811,1.000,1.000,1.000,0.530,0.846,0.583
live fire,3,34,0,0,1.75,17.25,1.51,-0.963,0.207,0.417,158,16.90,3.62,7.52,2.58,0.624,0.785,0.209,0.844,0.467,0.657,0.819,0.416
live fire,4,34,0,0,2.25,17.25,1.50,-0.914,0.220,0.472,168,16.40,3.38,7.64,2.08,0.618,0.827,0.226,0.898,0.533,0.650,0.863,0.427
live fire,5,34,0,0,2.75,17.25,1.50,-0.859,0.237,0.500,181,15.90,3.26,7.76,1.69,0.612,0.859,0.245,0.968,0.567,0.644,0.896,0.445
live fire,6,34,0,0,3.25,17.25,1.50,-0.788,0.251,0.500,192,15.43,3.38,8.06,1.21,0.597,0.899,0.270,1.000,0.567,0.629,0.938,0.462
live fire,7,34,0,0,3.75,17.25,1.27,-0.938,0.236,0.556,180,14.88,3.70,8.37,0.75,0.581,0.938,0.218,0.962,0.633,0.612,0.979,0.432
live fire,8,34,0,0,4.25,17.25,1.03,-1.087,0.166,0.444,127,14.32,4.15,8.83,2.19,0.559,0.817,0.166,0.677,0.500,0.588,0.853,0.356
live fire,9,34,0,0,4.75,17.25,0.79,-1.250,0.164,0.500,125,13.78,4.62,9.30,2.75,0.535,0.771,0.110,0.667,0.567,0.563,0.805,0.315
live fire,10,34,0,0,5.25,17.25,0.54,-1.361,0.161,0.556,123,13.22,5.18,9.86,3.30,0.507,0.725,0.071,0.656,0.633,0.534,0.756,0.278
live fire,11,34,0,0,5.75,17.25,0.41,-1.323,0.162,0.639,124,12.72,5.69,10.37,3.81,0.482,0.682,0.085,0.661,0.733,0.507,0.712,0.256
live fire,12,34,0,0,6.25,17.25,0.49,-1.098,0.182,0.667,139,12.22,6.18,10.30,4.30,0.485,0.641,0.162,0.742,0.767,0.510,0.669,0.285
live fire,13,34,0,0,6.75,17.25,0.49,-0.925,0.194,0.722,148,11.81,6.68,9.89,2.72,0.505,0.773,0.222,0.790,0.833,0.532,0.807,0.327
live fire,14,34,0,0,7.25,17.25,0.49,-0.758,0.207,0.722,158,11.40,7.18,9.52,3.22,0.524,0.731,0.280,0.844,0.833,0.551,0.763,0.352
live fire,15,34,0,0,7.75,17.25,1.20,0.118,0.232,0.806,177,10.98,7.90,9.43,2.82,0.528,0.765,0.582,0.946,0.933,0.556,0.798,0.455
live fire,16,34,0,0,8.25,17.25,1.17,0.241,0.228,0.833,174,10.48,8.39,9.15,3.31,0.542,0.724,0.625,0.930,0.967,0.571,0.756,0.456
live fire,17,34,0,0,8.75,17.25,-0.40,-1.154,0.156,0.806,119,9.17,9.17,8.13,3.49,0.593,0.709,0.143,0.634,0.933,0.624,0.740,0.266
live fire,18,34,0,0,9.25,17.25,-0.40,-0.982,0.192,0.778,147,8.67,8.67,7.86,3.08,0.607,0.743,0.202,0.785,0.900,0.639,0.776,0.327
live fire,19,34,0,0,9.75,17.25,-0.40,-0.796,0.215,0.806,164,8.17,8.17,7.65,3.35,0.617,0.721,0.267,0.876,0.933,0.650,0.752,0.358
live fire,20,34,0,0,10.25,17.25,-0.40,-0.612,0.224,0.722,171,7.67,7.67,7.53,2.88,0.623,0.760,0.330,0.914,0.833,0.656,0.793,0.407
live fire,21,34,0,0,10.75,17.25,-0.40,-0.467,0.225,0.778,172,7.17,7.17,7.47,2.64,0.642,0.780,0.380,0.919,0.900,0.675,0.814,0.420
live fire,22,34,0,0,11.25,17.25,-0.40,-0.386,0.215,0.722,164,6.67,6.67,7.35,2.23,0.667,0.814,0.408,0.876,0.833,0.702,0.850,0.441
live fire,23,34,0,0,11.75,17.25,-0.39,-0.317,0.199,0.722,152,6.17,6.17,7.24,1.96,0.692,0.837,0.432,0.812,0.833,0.728,0.873,0.444
live fire,24,34,0,0,12.25,17.25,-0.39,-0.262,0.202,0.667,154,5.67,5.67,7.35,1.63,0.717,0.864,0.451,0.823,0.767,0.754,0.902,0.471
live fire,25,34,0,0,12.75,17.25,-0.39,-0.215,0.200,0.722,153,5.17,5.17,7.46,1.13,0.742,0.906,0.468,0.817,0.833,0.781,0.945,0.477
live fire,26,34,0,0,13.25,17.25,-0.41,-0.198,0.199,0.694,152,4.67,4.67,7.61,0.72,0.766,0.940,0.473,0.812,0.800,0.807,0.981,0.493
live fire,27,34,0,0,13.75,17.25,-0.54,-0.282,0.190,0.639,145,4.16,4.16,7.93,0.50,0.792,0.958,0.444,0.774,0.733,0.834,1.000,0.495
live fire,28,34,0,0,14.25,17.25,-0.67,-0.361,0.191,0.556,146,3.64,3.64,8.39,0.71,0.818,0.940,0.417,0.780,0.633,0.861,0.981,0.505
live fire,29,34,0,0,14.75,17.25,-0.79,-0.449,0.169,0.583,129,3.13,3.13,8.51,1.14,0.844,0.905,0.386,0.688,0.667,0.888,0.944,0.473
live fire,30,34,0,0,15.25,17.25,-0.89,-0.526,0.156,0.556,119,2.62,2.62,8.21,1.65,0.869,0.863,0.360,0.634,0.633,0.915,0.900,0.458
live fire,31,34,0,0,15.75,17.25,-1.00,-0.609,0.157,0.583,120,2.12,2.12,8.08,2.16,0.894,0.820,0.331,0.640,0.667,0.941,0.855,0.444
live fire,32,34,0,0,16.25,17.25,-0.99,-0.568,0.158,0.611,121,1.62,1.62,7.96,2.50,0.919,0.792,0.345,0.645,0.700,0.967,0.826,0.445
live fire,33,34,0,0,16.75,17.25,-1.00,-0.550,0.158,0.611,121,1.12,1.12,7.84,2.62,0.944,0.782,0.351,0.645,0.700,0.994,0.816,0.451
live fire,34,34,0,0,17.25,17.25,-1.00,-0.516,0.164,0.583,125,0.71,0.71,7.95,2.74,0.965,0.772,0.363,0.667,0.667,1.000,0.805,0.463
live fire,35,34,0,0,17.75,17.25,-1.00,-0.481,0.178,0.611,136,0.50,0.50,8.07,2.53,0.975,0.789,0.375,0.726,0.700,1.000,0.823,0.476
live fire,36,34,0,0,18.25,17.25,-1.00,-0.448,0.187,0.583,143,0.71,0.71,8.18,2.83,0.965,0.764,0.387,0.763,0.667,1.000,0.798,0.488
live fire,37,34,0,0,18.75,17.25,-1.00,-0.414,0.186,0.611,142,1.12,1.12,8.39,3.24,0.944,0.730,0.399,0.758,0.700,0.994,0.762,0.479
live fire,75,34,0,0,37.75,17.25,-0.62,0.021,0.154,0.528,118,28.00,28.00,29.99,12.00,0.000,0.000,0.549,0.629,0.600,0.000,0.000,0.201
live fire,76,34,0,0,38.25,17.25,-0.62,0.019,0.153,0.500,117,27.88,27.88,29.88,12.00,0.000,0.000,0.548,0.624,0.567,0.000,0.000,0.204
live fire,77,34,0,0,38.75,17.25,-0.62,0.016,0.153,0.583,117,28.00,28.00,29.99,12.00,0.000,0.000,0.547,0.624,0.667,0.000,0.000,0.189
live fire,78,34,0,0,39.25,17.25,-0.62,0.012,0.152,0.500,116,28.20,28.20,30.20,12.00,0.000,0.000,0.546,0.618,0.567,0.000,0.000,0.202
live fire,79,34,0,0,39.75,17.25,-0.62,0.009,0.153,0.528,117,28.50,28.50,30.50,12.00,0.000,0.000,0.545,0.624,0.600,0.000,0.000,0.198
live fire,80,34,0,0,40.25,17.25,-0.62,0.005,0.152,0.389,116,28.80,28.80,30.79,12.00,0.000,0.000,0.544,0.618,0.433,0.000,0.000,0.222
live fire,-2,35,0,0,-0.75,17.75,4.38,1.823,0.312,0.639,238,21.30,7.52,9.55,4.36,0.522,0.636,1.000,1.000,0.733,0.550,0.664,0.600
live fire,-1,35,0,0,-0.25,17.75,4.44,1.891,0.325,0.778,248,20.80,7.02,9.05,3.43,0.548,0.714,1.000,1.000,0.900,0.576,0.745,0.592
live fire,0,35,0,0,0.25,17.75,4.69,2.170,0.329,0.833,251,20.85,6.75,9.17,3.42,0.542,0.715,1.000,1.000,0.967,0.570,0.746,0.581
live fire,1,35,0,0,0.75,17.75,4.98,2.499,0.346,0.833,264,20.55,6.51,9.41,2.98,0.529,0.752,1.000,1.000,0.967,0.557,0.784,0.584
live fire,2,35,0,0,1.25,17.75,1.50,-0.951,0.225,0.389,172,17.51,3.62,6.91,3.08,0.655,0.743,0.213,0.919,0.433,0.689,0.776,0.437
live fire,3,35,0,0,1.75,17.75,1.51,-0.870,0.243,0.556,186,17.01,3.21,7.02,2.58,0.649,0.785,0.241,0.995,0.633,0.683,0.819,0.436
live fire,4,35,0,0,2.25,17.75,1.50,-0.831,0.246,0.611,188,16.51,2.97,7.14,2.08,0.643,0.827,0.254,1.000,0.700,0.677,0.863,0.436
live fire,5,35,0,0,2.75,17.75,1.50,-0.762,0.250,0.611,191,16.01,2.76,7.35,1.58,0.632,0.868,0.278,1.000,0.700,0.666,0.906,0.448
live fire,6,35,0,0,3.25,17.75,1.50,-0.716,0.255,0.611,195,15.53,2.97,7.65,1.10,0.618,0.908,0.294,1.000,0.700,0.650,0.948,0.455
live fire,7,35,0,0,3.75,17.75,1.27,-0.877,0.192,0.500,147,14.98,3.41,8.08,0.55,0.596,0.954,0.239,0.785,0.567,0.627,0.995,0.418
live fire,8,35,0,0,4.25,17.75,1.03,-1.024,0.096,0.417,73,14.43,3.96,8.64,2.20,0.568,0.817,0.188,0.387,0.467,0.598,0.852,0.311
live fire,9,35,0,0,4.75,17.75,0.79,-1.182,0.151,0.528,115,13.87,4.52,9.19,2.86,0.540,0.762,0.133,0.613,0.600,0.569,0.795,0.305
live fire,10,35,0,0,5.25,17.75,0.54,-1.319,0.151,0.583,115,13.33,5.08,9.75,3.31,0.512,0.724,0.086,0.613,0.667,0.539,0.755,0.270
live fire,11,35,0,0,5.75,17.75,0.41,-1.276,0.161,0.611,123,12.83,5.58,10.26,3.82,0.487,0.681,0.101,0.656,0.700,0.513,0.711,0.266
live fire,12,35,0,0,6.25,17.75,0.49,-1.047,0.173,0.694,132,12.33,6.08,10.09,4.42,0.495,0.632,0.180,0.704,0.800,0.521,0.659,0.278
live fire,13,35,0,0,6.75,17.75,0.49,-0.882,0.188,0.722,144,11.83,6.58,9.59,2.62,0.520,0.782,0.237,0.769,0.833,0.548,0.816,0.332
live fire,14,35,0,0,7.25,17.75,0.49,-0.710,0.196,0.750,150,11.33,7.08,9.18,3.12,0.541,0.740,0.296,0.801,0.867,0.569,0.772,0.349
live fire,15,35,0,0,7.75,17.75,1.19,0.150,0.223,0.833,170,11.11,7.80,9.11,2.94,0.545,0.755,0.594,0.909,0.967,0.573,0.788,0.448
live fire,16,35,0,0,8.25,17.75,1.24,0.350,0.215,0.833,164,10.65,8.30,8.84,3.44,0.558,0.713,0.663,0.876,0.967,0.587,0.744,0.458
live fire,17,35,0,0,8.75,17.75,-0.40,-1.091,0.153,0.778,117,9.28,9.28,7.72,3.37,0.614,0.719,0.165,0.624,0.900,0.647,0.750,0.281
live fire,18,35,0,0,9.25,17.75,-0.40,-0.931,0.199,0.806,152,8.78,8.78,7.43,3.32,0.629,0.723,0.220,0.812,0.933,0.662,0.755,0.334
live fire,19,35,0,0,9.75,17.75,-0.40,-0.735,0.216,0.861,165,8.28,8.28,7.15,3.37,0.642,0.719,0.288,0.882,1.000,0.676,0.750,0.360
live fire,20,35,0,0,10.25,17.75,-0.40,-0.569,0.208,0.722,159,7.78,7.78,7.03,2.87,0.648,0.760,0.345,0.849,0.833,0.682,0.794,0.404
live fire,21,35,0,0,10.75,17.75,-0.40,-0.447,0.211,0.750,161,7.28,7.28,6.97,2.46,0.652,0.795,0.387,0.860,0.867,0.686,0.829,0.420
live fire,22,35,0,0,11.25,17.75,-0.40,-0.381,0.198,0.667,151,6.78,6.78,6.85,2.02,0.661,0.832,0.410,0.806,0.767,0.696,0.868,0.439
live fire,23,35,0,0,11.75,17.75,-0.39,-0.315,0.178,0.694,136,6.28,6.28,6.74,1.52,0.686,0.873,0.433,0.726,0.800,0.722,0.911,0.436
live fire,24,35,0,0,12.25,17.75,-0.39,-0.260,0.182,0.583,139,5.78,5.78,6.85,1.25,0.711,0.896,0.452,0.742,0.667,0.748,0.935,0.474
live fire,25,35,0,0,12.75,17.75,-0.39,-0.212,0.178,0.611,136,5.28,5.28,6.96,1.02,0.736,0.915,0.468,0.726,0.700,0.775,0.955,0.479
live fire,26,35,0,0,13.25,17.75,-0.41,-0.201,0.164,0.500,125,4.79,4.79,7.24,0.52,0.761,0.956,0.472,0.667,0.567,0.801,0.998,0.500
live fire,27,35,0,0,13.75,17.75,-0.57,-0.313,0.000,0.000,0,4.27,4.27,7.77,0.00,0.787,1.000,0.434,0.000,0.000,0.828,1.000,0.446
live fire,28,35,0,0,14.25,17.75,-0.70,-0.412,0.124,0.444,95,3.76,3.76,8.29,0.52,0.812,0.957,0.399,0.505,0.500,0.855,0.998,0.467
live fire,29,35,0,0,14.75,17.75,-0.83,-0.516,0.128,0.472,98,3.25,3.25,8.10,1.04,0.838,0.914,0.363,0.522,0.533,0.882,0.953,0.453
live fire,30,35,0,0,15.25,17.75,-0.94,-0.605,0.134,0.611,102,2.74,2.74,7.79,1.55,0.863,0.871,0.333,0.543,0.700,0.909,0.909,0.421
live fire,31,35,0,0,15.75,17.75,-0.99,-0.623,0.136,0.583,104,2.24,2.24,7.58,2.05,0.888,0.829,0.326,0.554,0.667,0.935,0.865,0.425
live fire,32,35,0,0,16.25,17.75,-0.99,-0.598,0.145,0.611,111,1.83,1.83,7.46,2.00,0.909,0.833,0.335,0.591,0.700,0.957,0.869,0.436
live fire,33,35,0,0,16.75,17.75,-0.99,-0.558,0.149,0.611,114,1.41,1.41,7.34,2.12,0.929,0.823,0.349,0.608,0.700,0.978,0.859,0.446
live fire,34,35,0,0,17.25,17.75,-0.99,-0.522,0.160,0.611,122,1.12,1.12,7.45,2.33,0.944,0.806,0.361,0.651,0.700,0.994,0.841,0.458
live fire,35,35,0,0,17.75,17.75,-1.00,-0.504,0.175,0.583,134,1.00,1.00,7.57,2.24,0.950,0.814,0.367,0.715,0.667,1.000,0.849,0.481
live fire,36,35,0,0,18.25,17.75,-1.00,-0.470,0.182,0.611,139,1.12,1.12,7.68,2.53,0.944,0.789,0.379,0.742,0.700,0.994,0.823,0.479
live fire,37,35,0,0,18.75,17.75,-1.00,-0.424,0.182,0.639,139,1.41,1.41,8.18,2.94,0.929,0.755,0.395,0.742,0.733,0.978,0.788,0.471
live fire,38,35,0,0,19.25,17.75,-1.00,-0.396,0.185,0.583,141,1.83,1.83,8.68,3.44,0.909,0.713,0.405,0.753,0.667,0.957,0.744,0.475
live fire,76,35,0,0,38.25,17.75,-0.62,0.022,0.153,0.528,117,27.38,27.38,29.38,12.00,0.000,0.000,0.549,0.624,0.600,0.000,0.000,0.200
live fire,77,35,0,0,38.75,17.75,-0.62,0.020,0.153,0.556,117,27.50,27.50,29.49,12.00,0.000,0.000,0.548,0.624,0.633,0.000,0.000,0.194
live fire,78,35,0,0,39.25,17.75,-0.62,0.016,0.153,0.556,117,27.79,27.79,29.79,12.00,0.000,0.000,0.547,0.624,0.633,0.000,0.000,0.194
live fire,79,35,0,0,39.75,17.75,-0.62,0.013,0.153,0.500,117,28.09,28.09,30.09,12.00,0.000,0.000,0.546,0.624,0.567,0.000,0.000,0.204
live fire,80,35,0,0,40.25,17.75,-0.62,0.010,0.153,0.417,117,28.50,28.50,30.50,12.00,0.000,0.000,0.545,0.624,0.467,0.000,0.000,0.218
live fire,1,36,0,0,0.75,18.25,1.50,-0.885,0.251,0.611,192,18.04,3.88,6.29,3.12,0.685,0.740,0.236,1.000,0.700,0.722,0.772,0.426
live fire,2,36,0,0,1.25,18.25,1.50,-0.870,0.245,0.583,187,17.63,3.38,6.41,3.20,0.680,0.734,0.241,1.000,0.667,0.715,0.765,0.430
live fire,3,36,0,0,1.75,18.25,1.51,-0.821,0.246,0.667,188,17.13,2.97,6.52,2.70,0.674,0.775,0.258,1.000,0.767,0.709,0.809,0.426
live fire,4,36,0,0,2.25,18.25,1.51,-0.781,0.242,0.639,185,16.65,2.51,6.64,2.22,0.668,0.815,0.272,0.989,0.733,0.703,0.850,0.438
live fire,5,36,0,0,2.75,18.25,1.51,-0.713,0.238,0.722,182,16.24,2.26,6.94,1.81,0.653,0.849,0.295,0.973,0.833,0.687,0.886,0.429
live fire,7,36,0,0,3.75,18.25,2.76,0.687,0.285,0.833,218,16.14,1.18,7.78,1.86,0.611,0.845,0.779,1.000,0.967,0.643,0.881,0.550
live fire,8,36,0,0,4.25,18.25,2.76,0.772,0.285,0.750,218,15.69,1.47,8.06,1.79,0.597,0.850,0.808,1.000,0.867,0.628,0.887,0.571
live fire,9,36,0,0,4.75,18.25,0.49,-1.397,0.137,0.417,105,13.71,5.10,9.77,2.94,0.511,0.755,0.059,0.559,0.467,0.538,0.788,0.285
live fire,10,36,0,0,5.25,18.25,0.49,-1.271,0.144,0.639,110,13.21,5.28,9.96,3.63,0.502,0.698,0.102,0.586,0.733,0.528,0.728,0.253
live fire,11,36,0,0,5.75,18.25,0.49,-1.125,0.164,0.806,125,12.71,5.67,10.35,4.02,0.482,0.665,0.153,0.667,0.933,0.508,0.694,0.245
live fire,12,36,0,0,6.25,18.25,0.49,-0.981,0.175,0.778,134,12.21,6.17,9.98,2.21,0.501,0.815,0.203,0.715,0.900,0.528,0.851,0.302
live fire,13,36,0,0,6.75,18.25,0.49,-0.811,0.188,0.861,144,11.71,6.67,9.48,2.71,0.526,0.774,0.262,0.769,1.000,0.554,0.807,0.314
live fire,14,36,0,0,7.25,18.25,0.49,-0.652,0.200,0.889,153,11.21,7.17,8.98,2.99,0.551,0.751,0.316,0.817,1.000,0.580,0.784,0.342
live fire,15,36,0,0,7.75,18.25,0.49,-0.500,0.202,0.889,154,10.71,7.67,8.48,2.94,0.576,0.755,0.369,0.823,1.000,0.607,0.787,0.365
live fire,16,36,0,0,8.25,18.25,0.49,-0.317,0.199,0.889,152,10.21,8.17,8.11,3.36,0.594,0.720,0.432,0.812,1.000,0.626,0.752,0.380
live fire,17,36,0,0,8.75,18.25,-0.40,-1.037,0.195,0.917,149,9.40,9.40,7.33,3.96,0.634,0.670,0.183,0.796,1.000,0.667,0.699,0.302
live fire,18,36,0,0,9.25,18.25,-0.40,-0.850,0.207,0.972,158,8.90,8.90,7.04,3.75,0.648,0.688,0.248,0.844,1.000,0.682,0.718,0.337
live fire,19,36,0,0,9.75,18.25,-0.40,-0.680,0.202,0.889,154,8.40,8.40,6.75,3.26,0.663,0.729,0.307,0.823,1.000,0.698,0.760,0.360
live fire,20,36,0,0,10.25,18.25,-0.40,-0.538,0.196,0.833,150,7.90,7.90,6.55,2.76,0.673,0.770,0.356,0.801,0.967,0.708,0.804,0.384
live fire,21,36,0,0,10.75,18.25,-0.40,-0.446,0.195,0.833,149,7.40,7.40,6.47,2.26,0.677,0.812,0.387,0.796,0.967,0.712,0.847,0.400
live fire,22,36,0,0,11.25,18.25,-0.40,-0.380,0.179,0.750,137,6.90,6.90,6.35,1.76,0.682,0.854,0.410,0.731,0.867,0.718,0.891,0.417
live fire,25,36,0,0,12.75,18.25,0.20,0.374,0.127,0.583,97,5.95,5.95,6.33,0.50,0.703,0.958,0.671,0.516,0.667,0.740,1.000,0.502
live fire,30,36,0,0,15.25,18.25,-1.00,-0.685,0.097,0.500,74,2.94,2.94,7.38,1.68,0.853,0.860,0.305,0.392,0.567,0.898,0.898,0.399
live fire,31,36,0,0,15.75,18.25,-0.99,-0.648,0.111,0.583,85,2.53,2.53,7.08,2.16,0.873,0.820,0.318,0.452,0.667,0.919,0.855,0.398
live fire,32,36,0,0,16.25,18.25,-0.99,-0.623,0.126,0.611,96,2.12,2.12,6.96,2.66,0.894,0.778,0.326,0.511,0.700,0.941,0.812,0.405
live fire,33,36,0,0,16.75,18.25,-0.99,-0.582,0.134,0.667,102,1.83,1.83,6.84,3.16,0.909,0.736,0.340,0.543,0.767,0.957,0.768,0.402
live fire,34,36,0,0,17.25,18.25,-1.00,-0.559,0.148,0.639,113,1.62,1.62,6.95,1.92,0.919,0.840,0.349,0.602,0.733,0.967,0.877,0.440
live fire,35,36,0,0,17.75,18.25,-1.00,-0.530,0.168,0.694,128,1.50,1.50,7.07,2.33,0.925,0.806,0.358,0.683,0.800,0.974,0.841,0.445
live fire,37,36,0,0,18.75,18.25,0.35,0.898,0.179,0.611,137,2.45,2.45,7.81,3.49,0.877,0.709,0.852,0.731,0.700,0.923,0.740,0.592
live fire,76,36,0,0,38.25,18.25,-0.62,0.023,0.152,0.556,116,26.88,26.88,28.88,12.00,0.000,0.000,0.550,0.618,0.633,0.000,0.000,0.194
live fire,77,36,0,0,38.75,18.25,-0.62,0.020,0.153,0.583,117,27.09,27.09,29.08,12.00,0.000,0.000,0.549,0.624,0.667,0.000,0.000,0.189
live fire,78,36,0,0,39.25,18.25,-0.62,0.017,0.152,0.528,116,27.38,27.38,29.38,12.00,0.000,0.000,0.547,0.618,0.600,0.000,0.000,0.198
live fire,79,36,0,0,39.75,18.25,-0.62,0.013,0.153,0.583,117,27.79,27.79,29.79,12.00,0.000,0.000,0.546,0.624,0.667,0.000,0.000,0.189
live fire,80,36,0,0,40.25,18.25,-0.62,0.010,0.152,0.389,116,28.20,28.20,30.20,12.00,0.000,0.000,0.545,0.618,0.433,0.000,0.000,0.222
live fire,1,37,0,0,0.75,18.75,1.50,-0.758,0.237,0.611,181,17.54,3.76,5.79,2.62,0.710,0.782,0.280,0.968,0.700,0.748,0.816,0.444
live fire,2,37,0,0,1.25,18.75,1.50,-0.759,0.234,0.583,179,17.42,3.26,5.91,3.12,0.705,0.740,0.280,0.957,0.667,0.742,0.772,0.439
live fire,3,37,0,0,1.75,18.75,1.51,-0.752,0.230,0.611,176,17.36,2.76,6.02,2.93,0.699,0.756,0.282,0.941,0.700,0.736,0.789,0.433
live fire,4,37,0,0,2.25,18.75,1.51,-0.736,0.225,0.611,172,16.95,2.26,6.23,2.52,0.688,0.790,0.287,0.919,0.700,0.725,0.825,0.434
live fire,5,37,0,0,2.75,18.75,1.51,-0.694,0.220,0.694,168,16.65,1.96,6.64,2.22,0.668,0.815,0.302,0.898,0.800,0.703,0.850,0.418
live fire,7,37,0,0,3.75,18.75,2.76,0.724,0.283,0.778,216,16.24,0.81,7.37,2.05,0.632,0.829,0.792,1.000,0.900,0.665,0.865,0.565
live fire,8,37,0,0,4.25,18.75,2.76,0.818,0.280,0.806,214,15.74,1.18,7.65,1.99,0.617,0.834,0.824,1.000,0.933,0.650,0.870,0.568
live fire,9,37,0,0,4.75,18.75,0.49,-1.345,0.134,0.417,102,13.83,5.56,10.24,2.15,0.488,0.821,0.077,0.543,0.467,0.514,0.856,0.293
live fire,10,37,0,0,5.25,18.75,0.49,-1.196,0.141,0.611,108,13.33,5.67,10.35,1.71,0.482,0.857,0.128,0.575,0.700,0.508,0.894,0.284
live fire,11,37,0,0,5.75,18.75,0.49,-1.054,0.164,0.778,125,12.83,5.96,10.39,2.00,0.481,0.833,0.177,0.667,0.900,0.506,0.869,0.283
live fire,12,37,0,0,6.25,18.75,0.49,-0.913,0.175,0.833,134,12.33,6.38,9.89,2.42,0.506,0.798,0.226,0.715,0.967,0.532,0.833,0.297
live fire,13,37,0,0,6.75,18.75,0.49,-0.739,0.195,0.833,149,11.83,6.79,9.39,2.83,0.531,0.764,0.286,0.796,0.967,0.559,0.797,0.331
live fire,14,37,0,0,7.25,18.75,0.49,-0.560,0.195,0.806,149,11.33,7.29,8.89,3.33,0.556,0.722,0.348,0.796,0.933,0.585,0.754,0.354
live fire,15,37,0,0,7.75,18.75,0.49,-0.394,0.199,0.861,152,10.83,7.79,8.39,3.83,0.581,0.681,0.406,0.812,1.000,0.611,0.710,0.363
live fire,16,37,0,0,8.25,18.75,0.49,-0.209,0.199,0.806,152,10.33,8.29,8.02,3.65,0.599,0.696,0.469,0.812,0.933,0.631,0.726,0.398
live fire,17,37,0,0,8.75,18.75,-0.40,-0.944,0.203,0.889,155,9.52,9.24,7.05,3.98,0.648,0.669,0.215,0.828,1.000,0.682,0.698,0.321
live fire,18,37,0,0,9.25,18.75,-0.40,-0.771,0.198,0.833,151,9.02,9.02,6.68,3.61,0.666,0.699,0.275,0.806,0.967,0.701,0.730,0.348
live fire,19,37,0,0,9.75,18.75,-0.11,-0.335,0.196,0.806,150,8.55,8.55,6.27,3.09,0.686,0.743,0.426,0.801,0.933,0.722,0.775,0.409
live fire,20,37,0,0,10.25,18.75,-0.23,-0.327,0.187,0.806,143,8.03,8.03,6.02,2.72,0.699,0.774,0.429,0.763,0.933,0.736,0.807,0.410
live fire,22,37,0,0,11.25,18.75,0.81,0.834,0.137,0.694,105,7.61,7.61,5.88,1.69,0.706,0.860,0.830,0.559,0.800,0.743,0.897,0.524
