carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
streets,3,-17,0,0,1.75,-8.25,-0.13,-0.414,0.082,0.333,63,9.93,4.01,7.36,0.50,0.632,0.958,0.096,0.414,0.414,0.535,0.843,0.283
streets,4,-17,0,0,2.25,-8.25,-0.16,-0.446,0.109,0.361,84,10.05,4.51,7.47,0.81,0.626,0.932,0.076,0.553,0.448,0.526,0.746,0.283
streets,5,-17,0,0,2.75,-8.25,-0.16,-0.449,0.117,0.389,90,10.16,5.01,7.59,1.19,0.620,0.901,0.075,0.592,0.483,0.517,0.628,0.266
streets,6,-17,0,0,3.25,-8.25,-0.16,-0.466,0.117,0.444,90,10.28,5.51,7.71,1.69,0.614,0.859,0.065,0.592,0.552,0.509,0.472,0.228
streets,7,-17,0,0,3.75,-8.25,-0.16,-0.513,0.117,0.472,90,10.40,6.01,7.92,1.71,0.604,0.858,0.037,0.592,0.586,0.494,0.465,0.210
streets,8,-17,0,0,4.25,-8.25,-0.16,-0.575,0.119,0.444,92,10.52,6.51,8.12,1.21,0.594,0.899,0.000,0.605,0.552,0.478,0.621,0.227
streets,9,-17,0,0,4.75,-8.25,-0.20,-0.695,0.122,0.444,94,10.64,7.01,8.42,1.00,0.579,0.917,0.000,0.618,0.552,0.457,0.687,0.235
streets,10,-17,0,0,5.25,-8.25,-0.20,-0.772,0.119,0.278,92,10.85,7.51,8.72,0.71,0.564,0.941,0.000,0.605,0.345,0.435,0.778,0.273
streets,17,-17,0,0,8.75,-8.25,1.38,0.222,0.038,0.333,29,16.92,10.10,7.67,3.76,0.617,0.687,0.473,0.191,0.414,0.512,0.000,0.220
streets,18,-17,0,0,9.25,-8.25,1.45,0.198,0.089,0.583,69,16.71,10.31,7.37,0.50,0.632,0.958,0.458,0.454,0.724,0.534,0.842,0.353
streets,19,-17,0,0,9.75,-8.25,1.56,0.222,0.101,0.528,78,16.70,10.62,7.22,1.02,0.639,0.915,0.472,0.513,0.655,0.545,0.682,0.357
streets,20,-17,0,0,10.25,-8.25,1.64,0.207,0.108,0.611,83,16.56,10.93,7.08,1.52,0.646,0.873,0.464,0.546,0.759,0.555,0.523,0.324
streets,21,-17,0,0,10.75,-8.25,1.73,0.167,0.108,0.556,83,16.66,11.28,7.17,1.83,0.641,0.848,0.440,0.546,0.690,0.548,0.428,0.311
streets,22,-17,0,0,11.25,-8.25,1.81,0.121,0.111,0.583,86,16.84,11.47,7.27,1.41,0.636,0.882,0.413,0.566,0.724,0.541,0.557,0.320
streets,23,-17,0,0,11.75,-8.25,1.85,0.087,0.109,0.528,84,17.13,11.76,7.39,1.12,0.631,0.907,0.393,0.553,0.655,0.533,0.649,0.334
streets,24,-17,0,0,12.25,-8.25,1.89,0.083,0.108,0.444,83,17.42,12.05,7.50,1.42,0.625,0.881,0.390,0.546,0.552,0.524,0.554,0.331
streets,-12,-16,0,0,-5.75,-7.75,1.60,0.939,0.000,0.000,0,11.54,9.62,9.55,0.00,0.523,1.000,0.898,0.000,0.000,0.374,1.000,0.494
streets,-11,-16,0,0,-5.25,-7.75,1.60,0.948,0.000,0.000,0,11.38,9.12,9.39,0.00,0.531,1.000,0.903,0.000,0.000,0.386,1.000,0.498
streets,-10,-16,0,0,-4.75,-7.75,-0.19,-0.808,0.000,0.000,0,12.02,9.26,9.91,0.00,0.505,1.000,0.000,0.000,0.000,0.348,1.000,0.220
streets,-10,-16,1,0,-4.75,-7.75,1.60,0.980,0.000,0.000,0,11.28,8.62,9.17,0.00,0.541,1.000,0.922,0.000,0.000,0.402,1.000,0.507
streets,-9,-16,0,0,-4.25,-7.75,-0.19,-0.777,0.095,0.250,73,10.13,7.16,8.01,2.10,0.600,0.825,0.000,0.480,0.310,0.487,0.342,0.198
streets,-8,-16,0,0,-3.75,-7.75,-0.20,-0.742,0.106,0.333,82,10.02,6.66,7.71,2.00,0.614,0.833,0.000,0.539,0.414,0.509,0.373,0.204
streets,-7,-16,0,0,-3.25,-7.75,-0.20,-0.705,0.108,0.361,83,9.90,6.16,7.42,1.62,0.629,0.865,0.000,0.546,0.448,0.530,0.493,0.222
streets,-6,-16,0,0,-2.75,-7.75,-0.20,-0.672,0.102,0.417,79,9.78,5.66,7.21,1.50,0.640,0.875,0.000,0.520,0.517,0.545,0.530,0.215
streets,-5,-16,0,0,-2.25,-7.75,-0.20,-0.641,0.106,0.389,82,9.66,5.16,7.09,1.00,0.645,0.917,0.000,0.539,0.483,0.554,0.687,0.249
streets,-4,-16,0,0,-1.75,-7.75,-0.20,-0.606,0.095,0.333,73,9.54,4.66,6.97,0.50,0.651,0.958,0.000,0.480,0.414,0.563,0.843,0.273
streets,-3,-16,0,0,-1.25,-7.75,-0.20,-0.569,0.000,0.000,0,9.52,4.25,6.94,0.00,0.653,1.000,0.004,0.000,0.000,0.565,1.000,0.264
streets,-3,-16,1,1,-1.25,-7.75,2.60,2.231,0.181,0.500,140,11.16,1.64,8.59,1.14,0.571,0.905,1.000,0.921,0.621,0.444,0.643,0.576
streets,-2,-16,0,0,-0.75,-7.75,-0.20,-0.531,0.000,0.000,0,9.31,3.95,6.74,0.00,0.663,1.000,0.026,0.000,0.000,0.580,1.000,0.274
streets,-2,-16,1,1,-0.75,-7.75,2.20,1.869,0.176,0.500,136,10.85,1.00,8.27,0.50,0.586,0.958,1.000,0.895,0.621,0.468,0.843,0.606
streets,-1,-16,0,0,-0.25,-7.75,-0.20,-0.503,0.000,0.000,0,9.19,3.75,6.62,0.00,0.669,1.000,0.043,0.000,0.000,0.589,1.000,0.281
streets,-1,-16,1,1,-0.25,-7.75,2.20,1.897,0.174,0.500,134,10.73,1.12,8.15,0.50,0.592,0.958,1.000,0.882,0.621,0.476,0.843,0.605
streets,0,-16,0,0,0.25,-7.75,-0.20,-0.475,0.000,0.000,0,9.08,3.63,6.50,0.00,0.675,1.000,0.059,0.000,0.000,0.597,1.000,0.287
streets,0,-16,1,1,0.25,-7.75,2.20,1.925,0.170,0.500,131,10.68,1.41,8.11,0.50,0.595,0.958,1.000,0.862,0.621,0.480,0.843,0.602
streets,1,-16,0,0,0.75,-7.75,-0.20,-0.450,0.000,0.000,0,9.20,3.51,6.62,0.00,0.669,1.000,0.074,0.000,0.000,0.589,1.000,0.290
streets,1,-16,1,1,0.75,-7.75,2.20,1.950,0.170,0.500,131,10.73,1.83,8.15,0.71,0.592,0.941,1.000,0.862,0.621,0.476,0.778,0.591
streets,2,-16,0,0,1.25,-7.75,-0.20,-0.438,0.044,0.250,34,9.49,3.72,6.92,0.50,0.654,0.958,0.081,0.224,0.310,0.567,0.843,0.262
streets,3,-16,0,0,1.75,-7.75,-0.20,-0.441,0.091,0.389,70,9.43,4.13,6.86,0.50,0.657,0.958,0.079,0.461,0.483,0.571,0.843,0.284
streets,4,-16,0,0,2.25,-7.75,-0.20,-0.452,0.113,0.444,87,9.55,4.63,6.97,1.00,0.651,0.917,0.073,0.572,0.552,0.563,0.687,0.269
streets,5,-16,0,0,2.75,-7.75,-0.20,-0.471,0.126,0.500,97,9.66,5.13,7.09,1.48,0.645,0.877,0.061,0.638,0.621,0.554,0.536,0.244
streets,6,-16,0,0,3.25,-7.75,-0.20,-0.490,0.130,0.472,100,9.78,5.63,7.21,1.90,0.640,0.842,0.050,0.658,0.586,0.545,0.406,0.229
streets,7,-16,0,0,3.75,-7.75,-0.20,-0.547,0.132,0.472,102,9.90,6.13,7.51,1.91,0.625,0.840,0.016,0.671,0.586,0.524,0.400,0.216
streets,8,-16,0,0,4.25,-7.75,-0.20,-0.616,0.139,0.528,107,10.02,6.63,7.71,1.62,0.614,0.865,0.000,0.704,0.655,0.509,0.493,0.218
streets,9,-16,0,0,4.75,-7.75,-0.20,-0.703,0.135,0.472,104,10.14,7.13,8.01,1.41,0.600,0.882,0.000,0.684,0.586,0.487,0.557,0.230
streets,10,-16,0,0,5.25,-7.75,-0.20,-0.777,0.131,0.306,101,10.44,7.63,8.31,1.12,0.585,0.907,0.000,0.664,0.379,0.465,0.650,0.266
streets,18,-16,0,0,9.25,-7.75,1.70,0.414,0.071,0.472,55,16.15,10.78,6.89,1.07,0.655,0.911,0.587,0.362,0.586,0.568,0.666,0.374
streets,19,-16,0,0,9.75,-7.75,1.75,0.368,0.101,0.583,78,16.17,10.80,6.68,1.18,0.666,0.902,0.559,0.513,0.724,0.584,0.631,0.373
streets,20,-16,0,0,10.25,-7.75,1.80,0.316,0.104,0.583,80,16.04,10.67,6.56,1.68,0.672,0.860,0.528,0.526,0.724,0.593,0.474,0.345
streets,21,-16,0,0,10.75,-7.75,1.85,0.237,0.113,0.611,87,16.14,10.77,6.66,2.12,0.667,0.823,0.481,0.572,0.759,0.586,0.335,0.312
streets,22,-16,0,0,11.25,-7.75,1.90,0.156,0.111,0.583,86,16.42,11.05,6.77,1.83,0.662,0.848,0.434,0.566,0.724,0.578,0.427,0.314
streets,23,-16,0,0,11.75,-7.75,1.93,0.095,0.109,0.556,84,16.71,11.34,6.88,1.63,0.656,0.864,0.397,0.553,0.690,0.570,0.490,0.314
streets,24,-16,0,0,12.25,-7.75,1.97,0.091,0.108,0.417,83,17.00,11.63,7.00,1.84,0.650,0.847,0.395,0.546,0.517,0.561,0.424,0.326
streets,-12,-15,0,0,-5.75,-7.25,1.33,0.722,0.078,0.333,60,11.05,9.55,9.05,0.57,0.548,0.953,0.769,0.395,0.414,0.411,0.822,0.453
streets,-11,-15,0,0,-5.25,-7.25,1.33,0.734,0.088,0.444,68,10.82,9.05,8.82,0.57,0.559,0.953,0.776,0.447,0.552,0.427,0.823,0.448
streets,-10,-15,0,0,-4.75,-7.25,1.33,0.769,0.100,0.389,77,10.71,8.55,8.71,0.57,0.564,0.953,0.797,0.507,0.483,0.435,0.823,0.478
streets,-9,-15,0,0,-4.25,-7.25,-0.19,-0.727,0.119,0.333,92,9.72,7.28,7.60,1.41,0.620,0.882,0.000,0.605,0.414,0.517,0.557,0.246
streets,-8,-15,0,0,-3.75,-7.25,-0.19,-0.689,0.115,0.417,89,9.52,6.78,7.30,2.12,0.635,0.823,0.000,0.586,0.517,0.539,0.336,0.198
streets,-7,-15,0,0,-3.25,-7.25,-0.20,-0.661,0.128,0.444,99,9.40,6.28,7.01,1.62,0.650,0.865,0.000,0.651,0.552,0.560,0.493,0.234
streets,-6,-15,0,0,-2.75,-7.25,-0.20,-0.627,0.136,0.500,105,9.28,5.78,6.71,1.42,0.664,0.882,0.000,0.691,0.621,0.582,0.556,0.245
streets,-5,-15,0,0,-2.25,-7.25,-0.20,-0.592,0.131,0.472,101,9.16,5.37,6.59,1.12,0.670,0.907,0.000,0.664,0.586,0.591,0.650,0.261
streets,-4,-15,0,0,-1.75,-7.25,-0.20,-0.563,0.119,0.444,92,9.04,4.95,6.47,0.71,0.676,0.941,0.007,0.605,0.552,0.599,0.778,0.277
streets,-3,-15,0,1,-1.25,-7.25,2.60,2.267,0.187,0.639,144,10.83,1.81,8.26,1.31,0.587,0.891,1.000,0.947,0.793,0.468,0.589,0.553
streets,-2,-15,0,0,-0.75,-7.25,-0.20,-0.500,0.000,0.000,0,8.81,4.36,6.24,0.00,0.688,1.000,0.045,0.000,0.000,0.617,1.000,0.287
streets,-2,-15,1,1,-0.75,-7.25,2.20,1.900,0.199,0.722,154,10.35,1.50,7.78,1.00,0.611,0.917,1.000,1.000,0.897,0.504,0.687,0.569
streets,-1,-15,0,0,-0.25,-7.25,-0.20,-0.470,0.000,0.000,0,8.69,4.25,6.12,0.00,0.694,1.000,0.062,0.000,0.000,0.625,1.000,0.294
streets,-1,-15,1,1,-0.25,-7.25,2.20,1.930,0.201,0.806,155,10.23,1.62,7.66,1.00,0.617,0.917,1.000,1.000,1.000,0.513,0.687,0.556
streets,0,-15,0,0,0.25,-7.25,-0.20,-0.440,0.000,0.000,0,8.58,4.13,6.00,0.00,0.700,1.000,0.080,0.000,0.000,0.634,1.000,0.301
streets,0,-15,1,1,0.25,-7.25,2.20,1.960,0.197,0.694,152,10.19,1.83,7.61,1.00,0.620,0.917,1.000,1.000,0.862,0.516,0.687,0.577
streets,1,-15,0,1,0.75,-7.25,2.20,1.985,0.194,0.750,150,10.23,2.12,7.66,1.12,0.617,0.907,1.000,0.987,0.931,0.513,0.650,0.558
streets,3,-15,0,0,1.75,-7.25,-0.20,-0.408,0.111,0.472,86,8.93,4.43,6.36,0.71,0.682,0.941,0.099,0.566,0.586,0.608,0.778,0.293
streets,4,-15,0,0,2.25,-7.25,-0.20,-0.419,0.131,0.528,101,9.05,4.84,6.47,1.12,0.676,0.907,0.092,0.664,0.655,0.599,0.650,0.280
streets,5,-15,0,0,2.75,-7.25,-0.20,-0.444,0.152,0.556,117,9.16,5.25,6.59,1.62,0.670,0.865,0.077,0.770,0.690,0.591,0.493,0.266
streets,6,-15,0,0,3.25,-7.25,-0.20,-0.479,0.157,0.639,121,9.28,5.75,6.80,1.83,0.660,0.848,0.057,0.796,0.793,0.575,0.428,0.237
streets,7,-15,0,0,3.75,-7.25,-0.20,-0.545,0.153,0.583,118,9.40,6.25,7.01,1.83,0.650,0.848,0.018,0.776,0.724,0.560,0.428,0.228
streets,8,-15,0,0,4.25,-7.25,-0.20,-0.627,0.154,0.639,119,9.52,6.75,7.30,1.62,0.635,0.865,0.000,0.783,0.793,0.539,0.493,0.219
streets,9,-15,0,0,4.75,-7.25,-0.20,-0.721,0.150,0.528,116,9.73,7.25,7.60,1.50,0.620,0.875,0.000,0.763,0.655,0.517,0.530,0.237
streets,10,-15,0,0,5.25,-7.25,-0.20,-0.799,0.141,0.361,109,10.03,7.75,7.90,1.62,0.605,0.865,0.000,0.717,0.448,0.495,0.493,0.249
streets,18,-15,0,0,9.25,-7.25,2.00,0.669,0.062,0.472,48,15.57,10.19,6.32,3.32,0.684,0.723,0.738,0.316,0.586,0.610,0.000,0.319
streets,19,-15,0,0,9.75,-7.25,1.91,0.480,0.100,0.556,77,15.73,10.36,6.16,1.55,0.692,0.870,0.626,0.507,0.690,0.622,0.513,0.387
streets,20,-15,0,0,10.25,-7.25,1.96,0.418,0.106,0.556,82,15.51,10.14,6.03,1.54,0.698,0.872,0.589,0.539,0.690,0.632,0.517,0.385
streets,21,-15,0,0,10.75,-7.25,1.98,0.298,0.108,0.639,83,15.71,10.34,6.14,1.74,0.693,0.855,0.517,0.546,0.793,0.623,0.455,0.338
streets,22,-15,0,0,11.25,-7.25,1.99,0.177,0.113,0.611,87,16.00,10.63,6.26,2.14,0.687,0.821,0.446,0.572,0.759,0.615,0.328,0.307
streets,23,-15,0,0,11.75,-7.25,2.00,0.106,0.114,0.528,88,16.29,10.92,6.38,2.13,0.681,0.822,0.404,0.579,0.655,0.606,0.332,0.310
streets,24,-15,0,0,12.25,-7.25,2.06,0.109,0.111,0.500,86,16.70,11.21,6.49,2.26,0.676,0.812,0.405,0.566,0.621,0.598,0.292,0.305
streets,-12,-14,0,0,-5.75,-6.75,1.00,0.475,0.071,0.389,55,10.55,9.41,8.55,1.00,0.572,0.917,0.623,0.362,0.483,0.447,0.687,0.379
streets,-11,-14,0,0,-5.25,-6.75,1.00,0.462,0.093,0.472,72,10.27,8.91,8.27,0.60,0.586,0.950,0.615,0.474,0.586,0.467,0.812,0.406
streets,-10,-14,0,0,-4.75,-6.75,1.00,0.482,0.073,0.417,56,10.12,8.41,8.12,1.00,0.594,0.917,0.627,0.368,0.517,0.478,0.687,0.383
streets,-8,-14,0,0,-3.75,-6.75,-0.20,-0.649,0.131,0.472,101,9.02,6.89,6.89,1.83,0.655,0.848,0.000,0.664,0.586,0.569,0.428,0.223
streets,-7,-14,0,0,-3.25,-6.75,-0.20,-0.620,0.150,0.583,116,8.90,6.48,6.59,1.83,0.670,0.848,0.000,0.763,0.724,0.590,0.428,0.226
streets,-6,-14,0,0,-2.75,-6.75,-0.20,-0.584,0.166,0.528,128,8.78,6.07,6.30,1.41,0.685,0.882,0.000,0.842,0.655,0.612,0.557,0.276
streets,-5,-14,0,0,-2.25,-6.75,-0.20,-0.553,0.183,0.583,141,8.66,5.66,6.09,1.12,0.695,0.907,0.013,0.928,0.724,0.627,0.650,0.304
streets,-4,-14,0,0,-1.75,-6.75,-0.20,-0.525,0.192,0.583,148,8.54,5.45,5.97,1.00,0.701,0.917,0.030,0.974,0.724,0.636,0.687,0.325
streets,-3,-14,0,0,-1.25,-6.75,-0.20,-0.502,0.187,0.500,144,8.43,5.36,5.86,1.00,0.707,0.917,0.043,0.947,0.621,0.645,0.687,0.341
streets,-2,-14,0,0,-0.75,-6.75,-0.20,-0.473,0.193,0.500,149,8.31,4.86,5.74,0.50,0.713,0.958,0.060,0.980,0.621,0.653,0.843,0.378
streets,-1,-14,0,0,-0.25,-6.75,-0.20,-0.447,0.193,0.500,149,8.19,4.75,5.62,0.50,0.719,0.958,0.076,0.980,0.621,0.662,0.843,0.385
streets,0,-14,0,0,0.25,-6.75,-0.20,-0.414,0.183,0.500,141,8.08,4.63,5.50,0.50,0.725,0.958,0.095,0.928,0.621,0.670,0.843,0.382
streets,1,-14,0,0,0.75,-6.75,-0.20,-0.392,0.184,0.500,142,8.20,4.75,5.62,0.71,0.719,0.941,0.108,0.934,0.621,0.662,0.778,0.375
streets,2,-14,0,0,1.25,-6.75,-0.19,-0.366,0.176,0.472,136,8.31,5.25,5.74,1.21,0.713,0.899,0.124,0.895,0.586,0.653,0.622,0.352
streets,3,-14,0,0,1.75,-6.75,-0.20,-0.376,0.185,0.667,143,8.43,4.93,5.86,1.00,0.707,0.917,0.118,0.941,0.828,0.645,0.687,0.331
streets,4,-14,0,0,2.25,-6.75,-0.20,-0.396,0.188,0.667,145,8.55,5.13,5.97,1.12,0.701,0.907,0.106,0.954,0.828,0.636,0.650,0.323
streets,5,-14,0,0,2.75,-6.75,-0.20,-0.427,0.181,0.667,140,8.66,5.54,6.09,1.41,0.695,0.882,0.088,0.921,0.828,0.627,0.557,0.295
streets,6,-14,0,0,3.25,-6.75,-0.20,-0.476,0.172,0.611,133,8.78,5.95,6.39,1.83,0.681,0.848,0.058,0.875,0.759,0.606,0.428,0.264
streets,7,-14,0,0,3.75,-6.75,-0.20,-0.550,0.165,0.667,127,8.90,6.37,6.59,2.24,0.670,0.814,0.015,0.836,0.828,0.590,0.299,0.210
streets,8,-14,0,0,4.25,-6.75,-0.20,-0.646,0.162,0.639,125,9.02,6.87,6.89,2.12,0.655,0.823,0.000,0.822,0.793,0.569,0.336,0.210
streets,9,-14,0,0,4.75,-6.75,-0.20,-0.732,0.163,0.583,126,9.32,7.26,7.19,2.00,0.640,0.833,0.000,0.829,0.724,0.547,0.373,0.223
streets,10,-14,0,0,5.25,-6.75,-0.20,-0.820,0.154,0.444,119,9.61,7.38,7.49,2.12,0.626,0.823,0.000,0.783,0.552,0.525,0.336,0.229
streets,18,-14,0,0,9.25,-6.75,2.31,0.925,0.053,0.444,41,14.98,9.61,5.74,2.74,0.713,0.772,0.890,0.270,0.552,0.653,0.143,0.390
streets,20,-14,0,0,10.25,-6.75,2.11,0.510,0.111,0.639,86,14.99,9.62,5.51,1.02,0.724,0.915,0.643,0.566,0.793,0.670,0.680,0.423
streets,21,-14,0,0,10.75,-6.75,2.11,0.377,0.117,0.639,90,15.29,9.91,5.63,1.52,0.719,0.873,0.565,0.592,0.793,0.661,0.524,0.380
streets,22,-14,0,0,11.25,-6.75,2.11,0.248,0.113,0.639,87,15.58,10.21,5.75,2.02,0.713,0.832,0.488,0.572,0.793,0.653,0.367,0.328
streets,24,-14,0,0,12.25,-6.75,2.17,0.166,0.114,0.500,88,16.39,10.91,5.98,2.13,0.701,0.823,0.439,0.579,0.621,0.636,0.334,0.332
streets,-12,-13,0,0,-5.75,-6.25,0.85,0.391,0.102,0.361,79,10.13,9.53,8.24,1.00,0.588,0.917,0.573,0.520,0.448,0.470,0.687,0.405
streets,-11,-13,0,0,-5.25,-6.25,0.85,0.384,0.122,0.500,94,9.83,9.03,7.83,1.11,0.608,0.907,0.568,0.618,0.621,0.500,0.652,0.399
streets,-10,-13,0,0,-4.75,-6.25,0.85,0.381,0.096,0.417,74,9.60,8.93,7.60,1.11,0.620,0.908,0.567,0.487,0.517,0.517,0.652,0.391
streets,-8,-13,0,0,-3.75,-6.25,-0.20,-0.613,0.148,0.583,114,8.60,7.19,6.48,2.12,0.676,0.823,0.000,0.750,0.724,0.599,0.336,0.212
streets,-7,-13,0,0,-3.25,-6.25,-0.20,-0.582,0.170,0.694,131,8.40,6.78,6.18,1.62,0.691,0.865,0.000,0.862,0.862,0.620,0.493,0.241
streets,-6,-13,0,0,-2.75,-6.25,-0.19,-0.543,0.180,0.694,139,8.28,6.37,5.89,1.62,0.706,0.865,0.019,0.914,0.862,0.642,0.493,0.262
streets,-5,-13,0,0,-2.25,-6.25,-0.20,-0.517,0.187,0.667,144,8.16,6.07,5.59,1.62,0.720,0.865,0.034,0.947,0.828,0.664,0.493,0.282
streets,-4,-13,0,0,-1.75,-6.25,-0.20,-0.492,0.198,0.750,153,8.04,5.95,5.47,1.50,0.726,0.875,0.049,1.000,0.931,0.672,0.530,0.289
streets,-3,-13,0,0,-1.25,-6.25,-0.20,-0.466,0.197,0.694,152,7.93,5.57,5.36,1.21,0.732,0.899,0.065,1.000,0.862,0.681,0.622,0.320
streets,-2,-13,0,0,-0.75,-6.25,-0.21,-0.445,0.201,0.694,155,7.81,5.36,5.24,1.00,0.738,0.917,0.077,1.000,0.862,0.690,0.687,0.335
streets,-1,-13,0,0,-0.25,-6.25,-0.21,-0.421,0.198,0.667,153,7.69,5.25,5.12,1.00,0.744,0.917,0.091,1.000,0.828,0.698,0.687,0.346
streets,0,-13,0,0,0.25,-6.25,-0.21,-0.394,0.197,0.694,152,7.58,5.13,5.00,1.00,0.750,0.917,0.107,1.000,0.862,0.707,0.687,0.347
streets,1,-13,0,0,0.75,-6.25,-0.21,-0.373,0.199,0.722,154,7.70,5.25,5.12,1.12,0.744,0.907,0.120,1.000,0.897,0.698,0.650,0.339
streets,2,-13,0,0,1.25,-6.25,-0.21,-0.352,0.192,0.722,148,7.81,5.46,5.24,1.41,0.738,0.882,0.132,0.974,0.897,0.690,0.557,0.321
streets,3,-13,0,0,1.75,-6.25,-0.20,-0.360,0.188,0.778,145,7.93,5.43,5.36,1.50,0.732,0.875,0.127,0.954,0.966,0.681,0.530,0.300
streets,4,-13,0,0,2.25,-6.25,-0.20,-0.373,0.194,0.750,150,8.05,5.54,5.47,1.62,0.726,0.865,0.120,0.987,0.931,0.672,0.493,0.302
streets,5,-13,0,0,2.75,-6.25,-0.20,-0.410,0.185,0.667,143,8.16,5.84,5.68,1.83,0.716,0.848,0.098,0.941,0.828,0.657,0.428,0.289
streets,6,-13,0,0,3.25,-6.25,-0.20,-0.472,0.180,0.778,139,8.28,6.25,5.89,2.12,0.706,0.823,0.061,0.914,0.966,0.642,0.335,0.235
streets,7,-13,0,0,3.75,-6.25,-0.20,-0.556,0.168,0.750,130,8.40,6.66,6.18,2.24,0.691,0.814,0.011,0.855,0.931,0.620,0.299,0.204
streets,8,-13,0,0,4.25,-6.25,-0.19,-0.652,0.170,0.694,131,8.61,6.87,6.48,2.53,0.676,0.789,0.000,0.862,0.862,0.599,0.207,0.194
streets,9,-13,0,0,4.75,-6.25,-0.19,-0.746,0.163,0.639,126,8.91,6.76,6.78,2.50,0.661,0.792,0.000,0.829,0.793,0.577,0.217,0.195
streets,10,-13,0,0,5.25,-6.25,-0.19,-0.846,0.159,0.472,123,9.23,6.88,7.11,2.62,0.644,0.782,0.000,0.809,0.586,0.552,0.180,0.211
streets,18,-13,0,0,9.25,-6.25,2.31,0.872,0.044,0.333,34,14.57,9.20,5.33,2.33,0.734,0.806,0.858,0.224,0.414,0.683,0.271,0.417
streets,20,-13,0,0,10.25,-6.25,2.19,0.534,0.114,0.667,88,14.57,9.20,5.00,1.01,0.750,0.916,0.657,0.579,0.828,0.707,0.685,0.433
streets,21,-13,0,0,10.75,-6.25,2.20,0.412,0.117,0.694,90,14.87,9.49,5.12,1.51,0.744,0.874,0.585,0.592,0.862,0.698,0.528,0.384
streets,22,-13,0,0,11.25,-6.25,2.21,0.291,0.117,0.694,90,15.28,9.79,5.24,2.01,0.738,0.833,0.514,0.592,0.862,0.690,0.371,0.337
streets,24,-13,0,0,12.25,-6.25,2.28,0.223,0.118,0.611,91,16.10,10.61,5.47,1.62,0.726,0.865,0.473,0.599,0.759,0.673,0.493,0.356
streets,25,-13,0,0,12.75,-6.25,2.30,0.202,0.109,0.528,84,16.60,10.92,5.59,1.50,0.720,0.875,0.461,0.553,0.655,0.664,0.530,0.363
streets,-18,-12,0,0,-8.75,-5.75,0.19,-0.229,0.174,0.306,134,11.74,9.03,10.21,3.63,0.489,0.697,0.205,0.882,0.379,0.326,0.000,0.246
streets,-17,-12,0,0,-8.25,-5.75,0.15,-0.259,0.180,0.389,139,11.33,8.96,9.80,3.13,0.510,0.739,0.188,0.914,0.483,0.356,0.019,0.241
streets,-16,-12,0,0,-7.75,-5.75,0.08,-0.317,0.171,0.389,132,10.98,9.08,9.41,2.65,0.529,0.780,0.153,0.868,0.483,0.384,0.171,0.250
streets,-15,-12,0,0,-7.25,-5.75,0.23,-0.173,0.167,0.444,129,10.70,9.21,9.05,2.13,0.548,0.823,0.238,0.849,0.552,0.411,0.333,0.291
streets,-14,-12,0,0,-6.75,-5.75,0.50,0.106,0.161,0.472,124,10.43,9.38,8.78,2.07,0.561,0.827,0.404,0.816,0.586,0.431,0.351,0.335
streets,-13,-12,0,0,-6.25,-5.75,0.77,0.386,0.155,0.500,120,10.02,9.65,8.36,1.52,0.582,0.873,0.570,0.789,0.621,0.461,0.524,0.407
streets,-12,-12,0,0,-5.75,-5.75,0.85,0.463,0.174,0.583,134,9.71,9.71,7.95,1.01,0.603,0.916,0.616,0.882,0.724,0.492,0.683,0.453
streets,-11,-12,0,0,-5.25,-5.75,0.85,0.457,0.172,0.639,133,9.42,9.34,7.54,0.71,0.623,0.941,0.612,0.875,0.793,0.521,0.778,0.461
streets,-10,-12,0,0,-4.75,-5.75,0.85,0.457,0.172,0.639,133,9.14,8.94,7.15,0.50,0.643,0.958,0.612,0.875,0.793,0.550,0.843,0.476
streets,-9,-12,0,0,-4.25,-5.75,-0.19,-0.564,0.163,0.639,126,8.48,7.90,6.37,2.29,0.682,0.809,0.007,0.829,0.793,0.607,0.283,0.213
streets,-8,-12,0,0,-3.75,-5.75,-0.21,-0.565,0.165,0.694,127,8.18,7.49,6.07,2.24,0.697,0.814,0.006,0.836,0.862,0.629,0.299,0.210
streets,-7,-12,0,0,-3.25,-5.75,-0.22,-0.547,0.174,0.806,134,7.90,7.08,5.77,2.12,0.711,0.823,0.017,0.882,1.000,0.651,0.336,0.212
streets,-6,-12,0,0,-2.75,-5.75,-0.22,-0.517,0.183,0.722,141,7.78,6.78,5.48,2.00,0.726,0.833,0.034,0.928,0.897,0.672,0.373,0.252
streets,-5,-12,0,0,-2.25,-5.75,-0.22,-0.493,0.193,0.833,149,7.66,6.57,5.18,2.12,0.741,0.823,0.049,0.980,1.000,0.694,0.336,0.250
streets,-4,-12,0,0,-1.75,-5.75,-0.22,-0.464,0.201,0.750,155,7.54,6.28,4.97,1.91,0.751,0.840,0.066,1.000,0.931,0.709,0.400,0.282
streets,-3,-12,0,0,-1.25,-5.75,-0.23,-0.452,0.198,0.778,153,7.42,5.98,4.86,1.62,0.757,0.865,0.073,1.000,0.966,0.718,0.493,0.294
streets,-2,-12,0,0,-0.75,-5.75,-0.23,-0.436,0.202,0.750,156,7.31,5.86,4.74,1.50,0.763,0.875,0.082,1.000,0.931,0.726,0.530,0.310
