ti	archetype	i	component	level	status	deser_addr	grammar	bits_typ	code_source	doc_field	product_use	meaning_fr	exploitable_fr	confidence	notes
41	projectile	18	projectile-at-rest-state	0	porte	FUN_141076264	R(1) + R(1) [si 1 : R(19)]	2-21	traverse.go:310		rejeu : Projectile.rest (une grenade collee, un projectile plante)	le projectile s'est ARRETE (il a touche quelque chose et colle)	Le R(19) associe est une direction (la normale de la surface touchee ?) — lue, jetee. Elle donnerait l'orientation d'un impact.	haute	niveau_jeu=1
41	projectile	19	projectile-tether-state	1	porte	FUN_142f04850	R(1) drapeau	1	traverse.go:321		aucun	le projectile est RELIE a quelque chose (cable, grappin, filin)	inconnu	moyenne	
41	projectile	20	projectile-command_tick	1	porte	FUN_140cec080	R(1) [si 1 : R(8)]	1-9	traverse.go:316		aucun	le tick de commande du projectile	inconnu	moyenne	niveau_jeu=0
41	projectile	21	projectile-deceleration-disabled-state	0	porte	FUN_142f04630	R(1) drapeau	1	traverse.go:324		aucun	le projectile ne ralentit pas	inconnu	moyenne	
42	ground-weapon (arme au sol)	0	object-position-component	0	porte	FUN_14076e29c	chemin world-object	45	traverse.go:259		aucun — refuse a la publication (55 % de positions fantomes)	la position de l'arme au sol	Debloquerait le calque « armes au sol » du rejeu : ou est le fusil de sniper, qui le ramasse et quand. Conditionne par la grammaire du corps d'image-cle.	haute	niveau_jeu=1
42	ground-weapon (arme au sol)	1	object-translational-velocity-component	1	porte	FUN_14076e228			traverse.go:289		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	2	object-forward-and-up-component	1	porte				traverse.go:780		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	3	object-angular-velocity-component	1	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
42	ground-weapon (arme au sol)	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
42	ground-weapon (arme au sol)	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
42	ground-weapon (arme au sol)	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
42	ground-weapon (arme au sol)	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
42	ground-weapon (arme au sol)	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
42	ground-weapon (arme au sol)	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
42	ground-weapon (arme au sol)	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
42	ground-weapon (arme au sol)	18	item-at-rest-component	0	porte	FUN_140ff91e4	R(1)	1	traverse.go:327		aucun	l'arme est posee et stable	idem ti=37 i18	haute	niveau_jeu=1
42	ground-weapon (arme au sol)	19	item-ignore-player-component	1	porte	FUN_141101120			traverse.go:307		aucun	inconnu		aucune	
42	ground-weapon (arme au sol)	20	weapon-ammo-component	1	porte	FUN_140fc3028	R(8) + R(11) + R(12)	31	traverse.go:393		aucun	les munitions restantes dans l'arme au sol	Un lance-roquettes au sol a-t-il encore ses roquettes ? Decode, jete.	haute	
43	device (dispositif de carte)	0	object-position-component	0	porte	FUN_14076e29c	R(14) + R(1)	15	traverse.go:259		aucun	LA POSITION D'UN DISPOSITIF sur son axe (une porte a moitie ouverte, un ascenseur a mi-course)	L'etat des portes et des ascenseurs, sur 14 bits, deja decode : un fond de carte qui bouge, et une explication pour des trajectoires qui semblent traverser un mur.	haute	niveau_jeu=1
43	device (dispositif de carte)	1	object-translational-velocity-component	1	porte	FUN_14076e228			traverse.go:289		aucun	inconnu		aucune	
43	device (dispositif de carte)	2	object-forward-and-up-dynamic-precision-component	1	porte	FUN_142ed3fcc			traverse.go:292		aucun	inconnu		aucune	niveau_jeu=2
43	device (dispositif de carte)	3	object-angular-velocity-component	2	porte	FUN_140d70998			traverse.go:204		aucun	inconnu		aucune	niveau_jeu=1
43	device (dispositif de carte)	4	object-body-vitality-component	1	porte				traverse.go:783		aucun	inconnu		aucune	
43	device (dispositif de carte)	5	object-shield-vitality-component	1	porte				traverse.go:786		aucun	inconnu		aucune	
43	device (dispositif de carte)	6	object-region-state-component	1	porte				traverse.go:217		aucun	inconnu		aucune	
43	device (dispositif de carte)	7	object-damage-sections-component	1	porte				traverse.go:220		aucun	inconnu		aucune	
43	device (dispositif de carte)	8	object-constraint-component	1	porte				traverse.go:223		aucun	inconnu		aucune	
43	device (dispositif de carte)	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94			traverse.go:774		aucun	inconnu		aucune	
43	device (dispositif de carte)	10	object-parent-state-component	1	porte				traverse.go:226		aucun	inconnu		aucune	niveau_jeu=3
43	device (dispositif de carte)	11	object-dead-state-component	3	porte	FUN_140c1dce0			traverse.go:789		aucun	inconnu		aucune	niveau_jeu=1
43	device (dispositif de carte)	12	object-scale-component	1	porte				traverse.go:229		aucun	inconnu		aucune	niveau_jeu=2
43	device (dispositif de carte)	13	object-maximum-vitalities-component	2	porte				traverse.go:232		aucun	inconnu		aucune	niveau_jeu=3
43	device (dispositif de carte)	14	object-dissolver-component	3	porte	FUN_1407ef088			traverse.go:235		aucun	inconnu		aucune	niveau_jeu=1
43	device (dispositif de carte)	15	object-low-frequency-component	1	porte	FUN_1407ef088			traverse.go:238		aucun	inconnu		aucune	niveau_jeu=2
43	device (dispositif de carte)	16	object-physics-flags-component	2	porte				traverse.go:241		aucun	inconnu		aucune	niveau_jeu=1
43	device (dispositif de carte)	17	object-frame-configuration-component	1	porte				traverse.go:244		aucun	inconnu		aucune	niveau_jeu=0
43	device (dispositif de carte)	18	device-position-component	0	porte	FUN_140bef320			traverse.go:882		aucun	inconnu		aucune	niveau_jeu=1
43	device (dispositif de carte)	19	device-position-animation-name-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	20	device-position-animation-control-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	21	device-position-group-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	22	device-power-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	23	device-power-group-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	24	device-interaction-in-progress-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	25	device-interaction-hold-time-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	26	device-control-action-string-override-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	27	device-health-station-charges-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	28	device-health-station-in-use-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	29	device-exclusive-user-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	30	device-in-primary-mode-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	31	device-dispenser-monitors-changed-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	32	device-dispenser-state-flags-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	33	device-dispenser-require-los-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	34	device-animation-layer-settings-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	35	device-animation-layer-state-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	36	device-dispenser-state-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	37	device-object-dispenser-timer-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	38	device-position-transition-velocity-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	39	device-machine-flags-component	1	non_porte						aucun	inconnu		aucune	
43	device (dispositif de carte)	40	device-interaction-start-time-override-component	1	non_porte						aucun	inconnu		aucune	
44	asset-transform	0	asset-transform-component	0	porte	FUN_142ed3c64	5 x (R(1) porte [+ R(1) index] + 3 x R(6+niveau))	~100	traverse.go:921		aucun	cinq positions/orientations d'un objet pose	Le mobilier Forge qui BOUGE pendant le match (plateformes mobiles). Le fond de carte est aujourd'hui fige.	haute	
45	matchflow-*	0	matchflow-sequence-data-component	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
45	matchflow-*	1	matchflow-focus-data-component	1	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	0	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	1	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	2	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	3	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	4	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	5	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	6	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	7	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	8	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	9	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	10	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	11	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	12	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	13	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	14	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	15	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	16	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	17	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	18	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	19	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	20	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	21	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	22	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	23	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	24	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	25	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	26	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	27	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	28	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	29	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	30	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	31	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	32	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	33	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	34	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	35	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	36	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	37	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	38	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	39	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	40	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	41	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	42	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	43	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	44	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	45	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	46	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	47	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	48	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	49	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	50	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	51	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	52	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	53	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	54	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	55	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	56	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	57	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	58	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	59	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	60	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	61	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	62	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
46	state-broker-state-*	63	state-broker-state-changed-data-component	0	non_porte						aucun	inconnu		aucune	
47	splash-message (message plein ecran)	0	managed-object-networked-splash-message-static-component	0	porte	FUN_141085d50	FUN_141085d50	inconnu	traverse.go:771		aucun	le message plein ecran, partie fixe	Les messages du jeu (« Drapeau capture ! », « Mort subite ») sont des faits de match dates, decodes et jetes.	haute	niveau_jeu=1
47	splash-message (message plein ecran)	1	managed-object-networked-splash-message-dynamic-component	1	porte	FUN_140daebd0	R(24)	24	traverse.go:502		aucun	le message plein ecran, partie variable	idem i0	haute	
47	splash-message (message plein ecran)	2	personal-ai-data-component	1	non_porte						aucun	inconnu		aucune	
48	forge-player-data-*	0	forge-player-data-edited-objects-ids-component	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
48	forge-player-data-*	1	forge-player-data-editing-graphs-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	0	managed-radialmenu-title-component	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
49	managed-radialmenu-*	1	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	2	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	3	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	4	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	5	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	6	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	7	managed-radialmenu-title-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	8	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	9	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	10	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	11	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	12	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	13	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	14	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	15	managed-radialmenu-description-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	16	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	17	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	18	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	19	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	20	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	21	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	22	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	23	managed-radialmenu-iconindex-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	24	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	25	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	26	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	27	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	28	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	29	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	30	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	31	managed-radialmenu-enabled-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	32	managed-radialmenu-item-count-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	33	managed-radialmenu-visibility-component	1	non_porte						aucun	inconnu		aucune	
49	managed-radialmenu-*	34	managed-radialmenu-identifier-component	1	non_porte						aucun	inconnu		aucune	
